place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm niêu Hương Việt,trường nguyễn văn,1.0,một năm trước,Minhg ăn quan cơm này. Quá đắt.ko ngon...,google_maps_reviews_20260517_131018.csv,minhg ăn quan cơm này quá đắt ko ngon,9,1,0,0,1
Cơm niêu Hương Việt,Chàmimi,1.0,2 tháng trước,"Thật sự quán có biết phục vụ khách không vậy. Cả đoàn mình đợi tận 1 tiếng rưỡi, thông báo nhưng vẫn không có món 😒. …",google_maps_reviews_20260517_131018.csv,thật sự quán có biết phục vụ khách không vậy cả đoàn mình đợi tận tiếng rưỡi thông báo nhưng vẫn không có món,24,0,1,0,0
Cơm niêu Hương Việt,Nga Phan,1.0,3 năm trước,"Cà pháo thì nhạt
Kho quẹt thì nước lũng bũng ko có miếng tôm hay tóp mỡ. Bông cải thì già
Thịt kho thì chưa tới …",google_maps_reviews_20260517_131018.csv,cà pháo thì nhạt kho quẹt thì nước lũng bũng ko có miếng tôm hay tóp mỡ bông cải thì già thịt kho thì chưa tới,26,1,0,0,0
Cơm niêu Hương Việt,Hau Thai Xuan,1.0,5 năm trước,"Giá đắt, không tương xứng",google_maps_reviews_20260517_131018.csv,giá đắt không tương xứng,5,0,0,0,1
Cơm Ngon Đà Nẵng - Cơm Văn Phòng,L P,1.0,Thời gian chỉnh sửa: một năm trước,"Đồ ăn tệ không hiểu nổi, giá trên trời. Cứ như kiểu quán bán sự coi thường và khách tới cũng đi mua sự coi thường. …",google_maps_reviews_20260516_102712.csv,đồ ăn tệ không hiểu nổi giá trên trời cứ như kiểu quán bán sự coi thường và khách tới cũng đi mua sự coi thường,26,1,0,0,1
Cơm niêu Hương Việt,hoang long,1.0,6 năm trước,Nấu ăn nhạt. Giá cao,google_maps_reviews_20260517_131018.csv,nấu ăn nhạt giá cao,5,1,0,0,1
Cơm niêu Hương Việt,Phamlebao Pham,1.0,6 năm trước,Các món ăn không ngon và không sạch sẽ,google_maps_reviews_20260517_131018.csv,các món ăn không ngon và không sạch sẽ,9,1,0,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Trịnh Tuấn Anh,1.0,6 tháng trước,"6 người vào gọi đồ ăn chờ 15p
Vô rửa tay thì bồn rửa cúp nước, nhân viên hỏi nhau sao cúp nước...
Gọi cà muối thì ăn cơm xong mới mang ra …",google_maps_reviews_20260517_131018.csv,người vào gọi đồ ăn chờ p vô rửa tay thì bồn rửa cúp nước nhân viên hỏi nhau sao cúp nước gọi cà muối thì ăn cơm xong mới mang ra,32,0,1,1,0
Cơm niêu Thiên Lý - Hàm Nghi,phạm toàn,1.0,2 tháng trước,Mình nghé lại quán lần 2 cũng như lần trước mình thực sự thất vọng về đồ ăn của quán cá thu kho thôm cá thì ương bay mùi hơi kho thì mặng lần này là lần cuối quay lại quán,google_maps_reviews_20260517_131018.csv,mình nghé lại quán lần cũng như lần trước mình thực sự thất vọng về đồ ăn của quán cá thu kho thôm cá thì ương bay mùi hơi kho thì mặng lần này là lần cuối quay lại quán,40,1,0,0,0
Cơm niêu Thiên Lý - Hàm Nghi,nguyên lê,1.0,3 tháng trước,"Món ăn ngon, nhân viên phục vụ không nhiệt tình, đang nói chuyện với khách bỏ đi bàn khác. Thái độ làm việc lơ đễnh, thiếu chuyên nghiệp và không tận tâm. Sẽ không quay lại.",google_maps_reviews_20260517_131018.csv,món ăn ngon nhân viên phục vụ không nhiệt tình đang nói chuyện với khách bỏ đi bàn khác thái độ làm việc lơ đễnh thiếu chuyên nghiệp và không tận tâm sẽ không quay lại,36,2,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,phuong huynh,1.0,một năm trước,"Cơm niêu dỡ ko ngon, đồ ăn ít và mắc, lên nước lâu, tô canh 92k có tí xíu, chả giò bị chua phải đổi món, phục vụ áo đen kêu món cọc, thái độ khó chịu, nhăn nhó, ăn tiếc tiền lắm mọi người ơi",google_maps_reviews_20260517_131018.csv,cơm niêu dỡ ko ngon đồ ăn ít và mắc lên nước lâu tô canh k có tí xíu chả giò bị chua phải đổi món phục vụ áo đen kêu món cọc thái độ khó chịu nhăn nhó ăn tiếc tiền lắm mọi người ơi,46,1,1,0,1
Cơm niêu Thiên Lý - Hàm Nghi,bảy tám,1.0,10 tháng trước,"Đồ ăn ít, dở. Mỗi cơm vơi canh rau đay là đỡ, thịt cháy cạnh dày + ngọt như chè. Đậu hủ chiên nguội lạnh, k giòn, k béo. Rau muống xào đường. Cá bống kho cũg k ngon nghẻ j.3 ng ăn bth uống trà đá 540k.",google_maps_reviews_20260517_131018.csv,đồ ăn ít dở mỗi cơm vơi canh rau đay là đỡ thịt cháy cạnh dày ngọt như chè đậu hủ chiên nguội lạnh k giòn k béo rau muống xào đường cá bống kho cũg k ngon nghẻ j ng ăn bth uống trà đá k,47,1,0,0,1
Cơm niêu Thiên Lý - Hàm Nghi,name no,1.0,một năm trước,"Quán nóng lắm.
Tốt hơn hết là đừng vào, đồ ăn ngon mà ngồi trong nhà kính ăn thì cũng là 1 trải nghiệm kinh hoàng. …",google_maps_reviews_20260517_131018.csv,quán nóng lắm tốt hơn hết là đừng vào đồ ăn ngon mà ngồi trong nhà kính ăn thì cũng là trải nghiệm kinh hoàng,25,2,0,1,0
Cơm niêu Thiên Lý - Hàm Nghi,Francis Tsai,1.0,5 tháng trước,Phục vụ rất chậm….hỏi j phải qua quản lý tới bếp rồi trả lời….phòng k có máy lạnh…rất nóng…nhân viên rất thái độ…sẽ k quay lại,google_maps_reviews_20260517_131018.csv,phục vụ rất chậm hỏi j phải qua quản lý tới bếp rồi trả lời phòng k có máy lạnh rất nóng nhân viên rất thái độ sẽ k quay lại,31,0,1,1,0
Cơm niêu Thiên Lý - Hàm Nghi,Thinh Le,1.0,7 tháng trước,"Bữa mình có ăn cơm bill 950K, lỗi mình quên kêu xuất vat, giờ nhờ xuất bên công ty không hỗ trợ, kêu xuất vat trong ngày, lúc thanh toán thì không nói khách chỉ xuất vat trong ngày",google_maps_reviews_20260517_131018.csv,bữa mình có ăn cơm bill k lỗi mình quên kêu xuất vat giờ nhờ xuất bên công ty không hỗ trợ kêu xuất vat trong ngày lúc thanh toán thì không nói khách chỉ xuất vat trong ngày,39,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,huyen trang nguyen,1.0,2 năm trước,"Quá tệ, vào quán gọi có 1 món thì đem ra sai, xong 1 hồi lại kêu hết món, ngồi đợi giữa trưa vừa đói vừa bực. 1 trải nghiệm quá tệ. Cuối cùng phải gói hộp cơm trắng mang về đi quán khác ăn",google_maps_reviews_20260517_131018.csv,quá tệ vào quán gọi có món thì đem ra sai xong hồi lại kêu hết món ngồi đợi giữa trưa vừa đói vừa bực trải nghiệm quá tệ cuối cùng phải gói hộp cơm trắng mang về đi quán khác ăn,42,0,1,0,0
Cơm niêu Thiên Lý - Cityland Park Hills,hanh nguyen,1.0,một tháng trước,"đồ ăn không ngon, thái độ phục vụ của NV quá tệ",google_maps_reviews_20260517_131018.csv,đồ ăn không ngon thái độ phục vụ của nv quá tệ,12,1,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Anhthang Pham,1.0,một năm trước,Mình chưa ăn ở đâu mà chất lượng hạt cơm kém như v. Gạo nở bung rời. Có mùi mốc.,google_maps_reviews_20260517_131018.csv,mình chưa ăn ở đâu mà chất lượng hạt cơm kém như v gạo nở bung rời có mùi mốc,20,1,0,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Phi Long Võ,1.0,2 năm trước,Quán nhận order mà quên ko gửi cho bếp. Để khách đợi hơn nửa tiếng. Trải nghiệm ko hài lòng.,google_maps_reviews_20260517_131018.csv,quán nhận order mà quên ko gửi cho bếp để khách đợi hơn nửa tiếng trải nghiệm ko hài lòng,20,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Ngôn Nguyễn,1.0,8 tháng trước,Ăn cơm chứ có phải ăn xin đâu mà ngồi hơn 30' chưa có đồ ăn ? Người ta còn đi làm chứ ở không đâu ?,google_maps_reviews_20260517_131018.csv,ăn cơm chứ có phải ăn xin đâu mà ngồi hơn chưa có đồ ăn người ta còn đi làm chứ ở không đâu,24,0,1,0,0
