place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Bò O Thi,Perez Estevez Manuel (Reyathok),5.0,6 năm trước,"Món súp rất ngon và phục vụ rất thân thiện. Tôi chắc chắn sẽ quay lại. Giá 80k cho hai người. Tôi không nói được tiếng Anh, nhưng điều đó không thành vấn đề.",google_maps_reviews_20260514_020235.csv,món súp rất ngon và phục vụ rất thân thiện tôi chắc chắn sẽ quay lại giá k cho hai người tôi không nói được tiếng anh nhưng điều đó không thành vấn đề,34,2,2,0,3
Bún Bò O Thi,서자일,5.0,6 năm trước,Tôi đã ăn rất ngon và giờ đi đây ^^ Tôi thường xuyên đến Nha Trang nên chắc chắn sẽ quay lại lần nữa.,google_maps_reviews_20260514_020235.csv,tôi đã ăn rất ngon và giờ đi đây tôi thường xuyên đến nha trang nên chắc chắn sẽ quay lại lần nữa,23,2,0,0,0
Bún Bò O Thi,sergey manannikov,5.0,một năm trước,Súp chất lượng tuyệt vời,google_maps_reviews_20260514_020235.csv,súp chất lượng tuyệt vời,5,2,0,0,0
Bún Bò O Thi,Q Q,5.0,6 năm trước,Súp ngon. Có cả bia nữa.,google_maps_reviews_20260514_020235.csv,súp ngon có cả bia nữa,6,2,0,0,0
Bún Bò O Thi,Wangbodragon,5.0,5 năm trước,Giống như một nhà hàng địa phương...,google_maps_reviews_20260514_020235.csv,giống như một nhà hàng địa phương,7,0,0,3,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Lâm Lê Ngọc Thủy Tiên,5.0,2 năm trước,"Nhân viên thân thiệt, nhiệt tình dễ thương cực 😍, món ăn ngon nhe, còn có khu vui chơi cho mấy bé nữa …",google_maps_reviews_20260514_132752.csv,nhân viên thân thiệt nhiệt tình dễ thương cực món ăn ngon nhe còn có khu vui chơi cho mấy bé nữa,22,2,2,2,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Thành tý Nguyễn,5.0,5 tháng trước,"Đã trải nghiệm, hải sản tươi, đồ ăn ngon",google_maps_reviews_20260514_132752.csv,đã trải nghiệm hải sản tươi đồ ăn ngon,9,2,0,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,bầutrờibờlutrờitốiblackjackthìbỏcon,5.0,10 tháng trước,quán rất ok  nhân viên nhiệt tình vui vẻ đồ ăn ngon quá là ok,google_maps_reviews_20260514_132752.csv,quán rất ok nhân viên nhiệt tình vui vẻ đồ ăn ngon quá là ok,15,2,2,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Minh Tuan Tran,5.0,3 năm trước,Quán ăn thoáng mát món ăn ok phục vụ nhiệt tình,google_maps_reviews_20260514_132752.csv,quán ăn thoáng mát món ăn ok phục vụ nhiệt tình,11,3,2,2,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Duy Khang,5.0,một năm trước,"**Đánh giá Buffet 39**

Buffet 39 thật sự là một điểm đến tuyệt vời cho những ai yêu thích buffet! Điểm …",google_maps_reviews_20260514_132752.csv,đánh giá buffet buffet thật sự là một điểm đến tuyệt vời cho những ai yêu thích buffet điểm,19,2,0,2,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Ái Ngọc Nguyễn,5.0,5 năm trước,Đồ ăn ngon nhân viên và chủ rất nhiệt tình,google_maps_reviews_20260514_132752.csv,đồ ăn ngon nhân viên và chủ rất nhiệt tình,10,2,2,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Linh Phạm,5.0,3 năm trước,Quán nhân v phục vụ tốt đồ ăn rât ngon giá cả hợp lí nhưng quán hơi nóng,google_maps_reviews_20260514_132752.csv,quán nhân v phục vụ tốt đồ ăn rât ngon giá cả hợp lí nhưng quán hơi nóng,18,2,2,1,2
Buffet 39 - Lẩu & Nướng - Hải sản sống,sally hansen,5.0,9 tháng trước,Mọi người ở đây đều rất niềm nở và vui vẻ. Không gian quán thoáng đãng và sạch sẽ.,google_maps_reviews_20260514_132752.csv,mọi người ở đây đều rất niềm nở và vui vẻ không gian quán thoáng đãng và sạch sẽ,19,0,2,2,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Nghiêm Gia,5.0,3 năm trước,Quán ăn ngon phụ vụ tốt,google_maps_reviews_20260514_132752.csv,quán ăn ngon phụ vụ tốt,6,2,2,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Lien Tran,5.0,11 tháng trước,"Nhân viên thân thiện, nhiệt tình.Đồ ăn thì ngon., Hải sản tươi... Lần sau sẽ ghé quán này ăn nữa",google_maps_reviews_20260514_132752.csv,nhân viên thân thiện nhiệt tình đồ ăn thì ngon hải sản tươi lần sau sẽ ghé quán này ăn nữa,21,2,2,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Anh Tuấn,5.0,3 năm trước,Nhân viên vui vẻ đồ ăn rất ngon không gian rộng rãi,google_maps_reviews_20260514_132752.csv,nhân viên vui vẻ đồ ăn rất ngon không gian rộng rãi,12,2,2,2,0
Bò Kho Gánh Sài Gòn,1000 lotter,5.0,8 tháng trước,"Đã thử món bán chạy nhất này với giá 110k, sườn bò ngon tuyệt. Khách sạn tôi ở cách 3km nhưng tôi sẽ luôn đạp xe đến đây để thưởng thức món này mỗi chuyến đi. Ngon tuyệt!",google_maps_reviews_20260514_020235.csv,đã thử món bán chạy nhất này với giá k sườn bò ngon tuyệt khách sạn tôi ở cách km nhưng tôi sẽ luôn đạp xe đến đây để thưởng thức món này mỗi chuyến đi ngon tuyệt,38,2,0,0,3
Bò Kho Gánh Sài Gòn,Gia nguyen Dang,5.0,6 tháng trước,"Đồ ăn ở đây rất ngon
Giá tiền đi đôi với chất lượng
Nhân viên cực kỳ dễ thương
Có món nước uống xá xị Chương Dương tuổi thơ",google_maps_reviews_20260514_020235.csv,đồ ăn ở đây rất ngon giá tiền đi đôi với chất lượng nhân viên cực kỳ dễ thương có món nước uống xá xị chương dương tuổi thơ,29,2,2,0,2
Bún Bò O Thi,Gorka,5.0,một năm trước,Món súp ngon tuyệt với giá cả phải chăng 🤤 …,google_maps_reviews_20260514_020235.csv,món súp ngon tuyệt với giá cả phải chăng,9,2,0,0,2
Bò Kho Gánh Sài Gòn,Tuan Tran,5.0,10 tháng trước,"Quán có món sườn bò cây khá ngon, thịt sườn mềm rục. Tuy nhiên giá 100k là hơi cao. Quán ngồi ngoài lề đường",google_maps_reviews_20260514_020235.csv,quán có món sườn bò cây khá ngon thịt sườn mềm rục tuy nhiên giá k là hơi cao quán ngồi ngoài lề đường,24,2,0,3,1
Bún Bò O Thi,Влад Рогов,5.0,2 năm trước,"Súp rất ngon, phần ăn lớn, địa điểm tuyệt vời cho một bữa ăn no bụng.",google_maps_reviews_20260514_020235.csv,súp rất ngon phần ăn lớn địa điểm tuyệt vời cho một bữa ăn no bụng,16,2,0,2,0
Bún Bò O Thi,Hyunjin Kim,5.0,6 năm trước,"Phục vụ thân thiện và đồ ăn rất ngon.

Thêm một chút gia vị ớt sẽ còn ngon hơn nữa.",google_maps_reviews_20260514_020235.csv,phục vụ thân thiện và đồ ăn rất ngon thêm một chút gia vị ớt sẽ còn ngon hơn nữa,20,2,2,0,0
Bún Bò O Thi,Anton Marlin Izon,5.0,6 năm trước,Ôi trời ơi - Việt Nam thật tuyệt vời với đồ ăn địa phương & Luôn tươi ngon & hương vị TUYỆT VỜI Cảm ơn đội ngũ nhân viên tuyệt vời đã có thể hỗ trợ & giúp đỡ chúng tôi Cảm ơn bạn,google_maps_reviews_20260514_020235.csv,ôi trời ơi việt nam thật tuyệt vời với đồ ăn địa phương luôn tươi ngon hương vị tuyệt vời cảm ơn đội ngũ nhân viên tuyệt vời đã có thể hỗ trợ giúp đỡ chúng tôi cảm ơn bạn,40,2,2,0,0
Bún Bò O Thi,Thành Trần Quang,5.0,5 năm trước,"Bún bò ngon, đầy đặn và sạch sẽ",google_maps_reviews_20260514_020235.csv,bún bò ngon đầy đặn và sạch sẽ,8,2,0,0,0
Bún Bò O Thi,Ho Ba Dat (Đạt bột),5.0,4 năm trước,Rất ngon. Rau ăn kèm sạch sẽ. Cắt nhỏ sẵn.,google_maps_reviews_20260514_020235.csv,rất ngon rau ăn kèm sạch sẽ cắt nhỏ sẵn,10,2,0,0,0
Bún Bò O Thi,Mai The Hung,5.0,6 năm trước,"Quán ngon, giá cả chấp nhận được.",google_maps_reviews_20260514_020235.csv,quán ngon giá cả chấp nhận được,7,2,0,0,3
Bún Bò O Thi,Hong Tien Nguyen,5.0,4 năm trước,"Khá ngon, nước dùng rất thanh.",google_maps_reviews_20260514_020235.csv,khá ngon nước dùng rất thanh,6,2,0,0,0
Bún Bò O Thi,Trần Kim Bình,5.0,7 năm trước,"Thái độ phục vụ tốt, đồ ăn ngon 😊😊 …",google_maps_reviews_20260514_020235.csv,thái độ phục vụ tốt đồ ăn ngon,8,2,2,0,0
Bún Bò O Thi,Chau Phuong,5.0,7 năm trước,Quán bún bò huế nổi tiếng ở Nha Trang,google_maps_reviews_20260514_020235.csv,quán bún bò huế nổi tiếng ở nha trang,9,0,0,3,0
Bún Bò O Thi,Quang Nguyen,5.0,8 năm trước,"Ngon,  phục vụ tôt,  giá cả đc.",google_maps_reviews_20260514_020235.csv,ngon phục vụ tôt giá cả đc,7,2,2,0,3
Bún Bò O Thi,Hoc Seo,5.0,8 năm trước,"món ngon , giá cả hợp lí",google_maps_reviews_20260514_020235.csv,món ngon giá cả hợp lí,6,2,0,0,3
Bún Bò O Thi,Thanh Tran Quang,5.0,5 năm trước,"Bún bò đầy đặn, sạch sẽ",google_maps_reviews_20260514_020235.csv,bún bò đầy đặn sạch sẽ,6,2,0,0,0
Bún Bò O Thi,Anh Long Chu,5.0,6 năm trước,Chưa ăn ở đâu ngon như ở đây.,google_maps_reviews_20260514_020235.csv,chưa ăn ở đâu ngon như ở đây,8,2,0,0,0
Bún Bò O Thi,SAM,5.0,7 năm trước,"Dịch vụ tốt, trang nhã",google_maps_reviews_20260514_020235.csv,dịch vụ tốt trang nhã,5,0,2,2,0
Bún Bò O Thi,duyanh Farm,5.0,6 năm trước,"Ngon, bổ, rẻ phục vụ tốt",google_maps_reviews_20260514_020235.csv,ngon bổ rẻ phục vụ tốt,6,2,2,0,2
Bún Bò O Thi,Thu Son Tran,5.0,5 năm trước,"Những món ăn ngon, quen thuộc với tôi.",google_maps_reviews_20260514_020235.csv,những món ăn ngon quen thuộc với tôi,8,2,0,0,0
Bún Bò O Thi,Cá Ngừ Đại Dương,5.0,3 năm trước,Tốt. So ngon chat luong,google_maps_reviews_20260514_020235.csv,tốt so ngon chat luong,5,2,0,0,0
Bún Bò O Thi,wltn,5.0,một năm trước,"Tôi đến đó vì nhìn ảnh trông ngon quá, và quả thật nó rất ngon.

Đây là món phở ngon nhất tôi từng ăn ở Việt Nam. 55.000 VND, quá hời luôn. …",google_maps_reviews_20260514_020235.csv,tôi đến đó vì nhìn ảnh trông ngon quá và quả thật nó rất ngon đây là món phở ngon nhất tôi từng ăn ở việt nam vnd quá hời luôn,31,2,0,0,2
Bún Bò O Thi,22136 TK,5.0,7 năm trước,Quán này có thực đơn nên giá cả rất rõ ràng. Món mì trong hình có giá 40.000 đồng. Món này có chân giò heo và tiết heo đông lại thành thạch làm topping. Tôi khuyên bạn nên thử quán này.,google_maps_reviews_20260514_020235.csv,quán này có thực đơn nên giá cả rất rõ ràng món mì trong hình có giá đồng món này có chân giò heo và tiết heo đông lại thành thạch làm topping tôi khuyên bạn nên thử quán này,40,2,0,0,3
Bún Bò O Thi,heyhey,5.0,9 tháng trước,"Đối với những ai đang ở khu Marina, đây là bữa sáng hoàn hảo.
Đây là một nhà hàng hoàn toàn địa phương, vì vậy không có máy lạnh. Tuy nhiên, có quạt lưu thông khắp nơi, nên không quá nóng (lúc 9 giờ sáng). Mì gạo Galbi chỉ …",google_maps_reviews_20260514_020235.csv,đối với những ai đang ở khu marina đây là bữa sáng hoàn hảo đây là một nhà hàng hoàn toàn địa phương vì vậy không có máy lạnh tuy nhiên có quạt lưu thông khắp nơi nên không quá nóng lúc giờ sáng mì gạo galbi chỉ,48,2,0,2,0
Bún Bò O Thi,lucid luciddream,5.0,3 tháng trước,Giá hơi cao nhưng đồ ăn rất ngon. Tôi khuyên bạn nên thử.^^,google_maps_reviews_20260514_020235.csv,giá hơi cao nhưng đồ ăn rất ngon tôi khuyên bạn nên thử,13,2,0,0,1
