place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Đậu Mắm Tôm 3 Hiền - Ngô Văn Sở Cần Thơ,Benjamin T. HUYNH,3.0,một năm trước,"Nhân viên phục vụ nhanh chóng giải thích thực đơn. Phục vụ nhanh nhẹn. “Mắm tôm” có mùi nồng, không hợp khẩu vị của tôi nhưng người dân địa phương lại rất thích.",google_maps_reviews_20260514_020235.csv,nhân viên phục vụ nhanh chóng giải thích thực đơn phục vụ nhanh nhẹn mắm tôm có mùi nồng không hợp khẩu vị của tôi nhưng người dân địa phương lại rất thích,33,3,2,0,0
Buffet 39 - Lẩu & Nướng - Hải sản sống,Jikhanh Huynh,3.0,6 năm trước,Không gian đẹp nhưng giá dịch vụ hơi đắt,google_maps_reviews_20260514_132752.csv,không gian đe p nhưng gia di ch vu hơi đă t,12,0,0,2,1
Bún Đậu Mắm Tôm - Xưa 2,ĐĂNG KHÁNH,3.0,một tháng trước,"Gọi mẹc trung nma đem mẹc đặc biệt, mình không biết tới khi tính tiền mới nói là do bếp làm sai!",google_maps_reviews_20260514_020235.csv,gọi mẹc trung nma đem mẹc đặc biệt mình không biết tới khi tính tiền mới nói là do bếp làm sai,22,0,1,0,0
Bún Đậu Mắm Tôm 3 Hiền - Ngô Văn Sở Cần Thơ,Tien Hung,3.0,3 năm trước,Ko có gì đặc sắc. Cũng thường thôi.,google_maps_reviews_20260514_020235.csv,ko có gì đặc sắc cũng thường thôi,8,0,0,0,0
Đặc sản số 1 chính gốc Bún bò Huế,J.H_ Kim Hung Kim,3.0,5 năm trước,"Bún bò Huế
Tôi luôn ghé quán này mỗi khi đến Huế, nhưng vì quán đóng cửa dịp Tết Nguyên đán nên tôi quyết định thử ở đây. …",google_maps_reviews_20260513_233550.csv,bún bò huế tôi luôn ghé quán này mỗi khi đến huế nhưng vì quán đóng cửa dịp tết nguyên đán nên tôi quyết định thử ở đây,28,0,0,0,0
Đặc sản số 1 chính gốc Bún bò Huế,Manuel García,3.0,2 năm trước,"Đây là một quán ăn địa phương, có lẽ quá địa phương đối với khách du lịch phương Tây. Có ruồi. Món phở thì tạm được, nhưng hơi đậm đà.",google_maps_reviews_20260513_233550.csv,đây là một quán ăn địa phương có lẽ quá địa phương đối với khách du lịch phương tây có ruồi món phở thì tạm được nhưng hơi đậm đà,30,3,0,1,0
Đặc sản số 1 chính gốc Bún bò Huế,Agnieszka Hazy,3.0,5 tháng trước,Một món súp rất ngon. Nêm nếm vừa miệng. Chúng tôi khuyên bạn nên dùng thạch dừa.,google_maps_reviews_20260513_233550.csv,một món súp rất ngon nêm nếm vừa miệng chúng tôi khuyên bạn nên dùng thạch dừa,17,2,0,0,0
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,飛仔,3.0,4 tháng trước,Hơi được đánh giá quá cao. Tôi bị thu hút bởi những đánh giá cao trên Google Reviews. Có lẽ vì nhà hàng khuyến khích khách hàng đánh giá và có thể được giảm giá trên tổng hóa đơn.,google_maps_reviews_20260514_020235.csv,hơi được đánh giá quá cao tôi bị thu hút bởi những đánh giá cao trên google reviews có lẽ vì nhà hàng khuyến khích khách hàng đánh giá và có thể được giảm giá trên tổng hóa đơn,39,0,0,0,0
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,Sharon Adan,3.0,6 tháng trước,"Đồ ăn chỉ ở mức trung bình, nhiều dầu mỡ, nhạt nhẽo và nấu quá chín. Phục vụ khá tốt, tuy nhiên họ không có khăn giấy.

Họ giảm giá 10% nếu bạn để lại đánh giá... Điều đó giải thích lý do tại sao điểm đánh giá chỉ là 4.9.",google_maps_reviews_20260514_020235.csv,đồ ăn chỉ ở mức trung bình nhiều dầu mỡ nhạt nhẽo và nấu quá chín phục vụ khá tốt tuy nhiên họ không có khăn giấy họ giảm giá nếu bạn để lại đánh giá điều đó giải thích lý do tại sao điểm đánh giá chỉ là,49,1,3,0,0
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,Kallos Tamas,3.0,2 tháng trước,"Vì quán đó nhận được nhiều đánh giá tốt nên chúng tôi cũng muốn thử. Thức ăn ngon, nhưng khẩu phần hơi nhỏ so với giá cả ở khu vực này trên đảo.",google_maps_reviews_20260514_020235.csv,vì quán đó nhận được nhiều đánh giá tốt nên chúng tôi cũng muốn thử thức ăn ngon nhưng khẩu phần hơi nhỏ so với giá cả ở khu vực này trên đảo,33,3,0,0,1
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,Wen Shiow Lee,3.0,9 tháng trước,"Cà phê trứng béo ngậy nhưng hơi ngọt so với mình. Đồ ăn tươi ngon, không tệ. Phục vụ tuyệt vời.",google_maps_reviews_20260514_020235.csv,cà phê trứng béo ngậy nhưng hơi ngọt so với mình đồ ăn tươi ngon không tệ phục vụ tuyệt vời,21,3,2,0,0
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,Jon I,3.0,một năm trước,"Đúng giờ, sinh tố ngon tuyệt. Đánh giá mang tính chủ quan, bữa ăn có vẻ hơi nhạt nhẽo.

Hãy ghé thăm, quán rất quyến rũ.",google_maps_reviews_20260514_020235.csv,đúng giờ sinh tố ngon tuyệt đánh giá mang tính chủ quan bữa ăn có vẻ hơi nhạt nhẽo hãy ghé thăm quán rất quyến rũ,26,3,2,2,0
Bánh xèo Cuội 3 restaurant ( Authentic Vietnamese Cuisines) & Ha Noi Egg Coffee,Mia Gatita,3.0,4 tháng trước,"Bún chả chua kinh khủng. Chỉ có vài miếng thịt, không đủ rau thơm hay các loại rau khác. Quán ăn dành cho khách du lịch.",google_maps_reviews_20260514_020235.csv,bún chả chua kinh khủng chỉ có vài miếng thịt không đủ rau thơm hay các loại rau khác quán ăn dành cho khách du lịch,26,1,0,0,0
