place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Đậu Mắm Tôm 6 Kết,Tiến Nguyễn văn,5.0,9 tháng trước,ăn từ lúc quán chưa mở kế bên tới lúc quán mở nhà kế bên vẫn ủng hộ,google_maps_reviews_20260514_020235.csv,ăn từ lúc quán chưa mở kế bên tới lúc quán mở nhà kế bên vẫn ủng hộ,18,0,0,0,0
Bún Đậu Mắm Tôm 6 Kết,biendt2009,5.0,2 năm trước,Quán bún đậu giá bình dân ngon nhất Cần Thơ. Ăn từ thời là sinh viên đến tận giờ cũng đã hơn 10 năm. Chất lượng vẫn như ngày nào.,google_maps_reviews_20260514_020235.csv,quán bún đậu giá bình dân ngon nhất cần thơ ăn từ thời là sinh viên đến tận giờ cũng đã hơn năm chất lượng vẫn như ngày nào,29,2,0,0,2
Bún Đậu Mắm Tôm 6 Kết,Luân Trần Minh,5.0,2 năm trước,"6 kết thì ngon nhất Cần thơ rồi. Nên ae không cần phải ngại qua đây nữa.
Chỉ có cái hẻm hơi nhỏ. Oto khó dô thôi",google_maps_reviews_20260514_020235.csv,kết thì ngon nhất cần thơ rồi nên ae không cần phải ngại qua đây nữa chỉ có cái hẻm hơi nhỏ oto khó dô thôi,26,2,0,1,0
Bún Đậu Mắm Tôm 6 Kết,25_10A2_Quách Kim Ngọc,5.0,một năm trước,"Chắc chỗ này bán bún đậu ngon và rẻ nhất Cần Thơ luôn ấy, ủng hộ tiệm dài dài vì đồ ăn và nhân viên đều rất tốt luôn",google_maps_reviews_20260514_020235.csv,chắc chỗ này bán bún đậu ngon và rẻ nhất cần thơ luôn ấy ủng hộ tiệm dài dài vì đồ ăn và nhân viên đều rất tốt luôn,29,2,2,0,2
Bún Đậu Mắm Tôm 6 Kết,32. Lê Nguyễn Tiến,5.0,3 năm trước,"Quán giá hợp lí.
Thức ăn ngon.
Một mẹt cũng nhiều ăn no luôn. …",google_maps_reviews_20260514_020235.csv,quán giá hợp lí thức ăn ngon một mẹt cũng nhiều ăn no luôn,14,2,0,0,2
Bún đậu Cô Liên,Huỳnh Mai Trần,5.0,6 năm trước,"Bún ngon, nước chấm quá vừa miệng đậm đà kiểu miền Nam. Phần cho 2 người mà phải 3 người ăn mới hết. Ngon!!!",google_maps_reviews_20260514_020235.csv,bún ngon nước chấm quá vừa miệng đậm đà kiểu miền nam phần cho người mà phải người ăn mới hết ngon,22,2,0,0,0
Bún đậu Cô Liên,Trung Kiên Trần,5.0,5 tháng trước,"Đồ ăn ngon , nhân viên nhiệt tình , quán sạch sẽ . Nhất định sẽ ghé lại",google_maps_reviews_20260514_020235.csv,đồ ăn ngon nhân viên nhiệt tình quán sạch sẽ nhất định sẽ ghé lại,15,2,2,2,0
Bún đậu Cô Liên,Mỹ Lương Ngọc,5.0,5 tháng trước,Quán quen của mình và gia đình. Bún được ép dễ cuốn lắm. Đặc biệt món dồi siêu ngon. Mua mang đi thì ship siêu nhanh luôn.,google_maps_reviews_20260514_020235.csv,quán quen của mình và gia đình bún được ép dễ cuốn lắm đặc biệt món dồi siêu ngon mua mang đi thì ship siêu nhanh luôn,27,2,2,0,0
Bún đậu Cô Liên,Vi Lamhoa,5.0,2 năm trước,Đồ ăn ngon giá cả hộp lí mấm tôm ngon.không gian ok nhưng hơi bừa giáy vụn.sẻ quay lại và ủng hộ.,google_maps_reviews_20260514_020235.csv,đồ ăn ngon giá cả hộp lí mấm tôm ngon không gian ok nhưng hơi bừa giáy vụn sẻ quay lại và ủng hộ,24,2,0,3,2
Bún đậu Cô Liên,Thu Yên Lê,5.0,5 tháng trước,"Không gian quán rộng, sạch sẽ, thoáng
Topping + món ăn đa dạng, phần ăn đầy đặn
Giá cả hợp lý & nhiều mức lựa chọn …",google_maps_reviews_20260514_020235.csv,không gian quán rộng sạch sẽ thoáng topping món ăn đa dạng phần ăn đầy đặn giá cả hợp lý nhiều mức lựa chọn,24,2,0,2,2
