place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Aoya Ramen,Mỹ Linh,5.0,một năm trước,"Nằm ở một góc đường vắng, quán mì nhỏ này mang đậm phong cách Nhật Bản. Không gian đơn giản nhưng rất đúng chất, tạo cảm giác thân thuộc và gần gũi.
Ở đây chỉ bán 1 món duy nhất là mì ramen …",google_maps_reviews_20260514_020235.csv,nằm ở một góc đường vắng quán mì nhỏ này mang đậm phong cách nhật bản không gian đơn giản nhưng rất đúng chất tạo cảm giác thân thuộc và gần gũi ở đây chỉ bán món duy nhất là mì ramen,42,0,0,2,0
Aoya Ramen,Vương Trung (Chun),5.0,một năm trước,"Mình gọi 2 tô mì (quán chỉ có đúng 01 món, gồm mì, nước dùng là nước tương, xá xíu, măng và trứng lòng đào) và 1 li matcha sữa hạt. Tổng hoá đơn 245.000đ nha. …",google_maps_reviews_20260514_020235.csv,mình gọi tô mì quán chỉ có đúng món gồm mì nước dùng là nước tương xá xíu măng và trứng lòng đào và li matcha sữa hạt tổng hoá đơn đ nha,33,0,0,0,3
Aoya Ramen,John Pham,5.0,một năm trước,"Ý tưởng tuyệt vời. Mì ramen ngon, bia Orion, và dịch vụ thân thiện của Hai. Giá khoảng 105-125k/tô.",google_maps_reviews_20260514_020235.csv,ý tưởng tuyệt vời mì ramen ngon bia orion và dịch vụ thân thiện của hai giá khoảng k tô,20,2,2,0,3
Aoya Ramen,Khánh Hạ Phan Hoàng,5.0,9 tháng trước,"🌙 Aoya Ramen – Quán ramen vỉa hè nho nhỏ
Ramen chất lượng, đậm chất Nhật Bản giữa lòng Sài Gòn 🍜🍥 …",google_maps_reviews_20260514_020235.csv,aoya ramen quán ramen vỉa hè nho nhỏ ramen chất lượng đậm chất nhật bản giữa lòng sài gòn,19,2,0,3,0
Aoya Ramen,Thien Nguyen Huu,5.0,3 tháng trước,"Ramen ngon nhất sài gòn.
Chủ tiệm dễ thương, mỳ ăn đậm đà hợp khẩu vị",google_maps_reviews_20260514_020235.csv,ramen ngon nhất sài gòn chủ tiệm dễ thương mỳ ăn đậm đà hợp khẩu vị,16,2,2,0,0
Aoya Ramen,Truc Ngo,5.0,6 tháng trước,"dedicated ingredients, friendly environment, wonderful experience everytime

không đếm xuể bao nhiêu phần ramen rồi",google_maps_reviews_20260514_020235.csv,dedicated ingredients friendly environment wonderful experience everytime không đếm xuể bao nhiêu phần ramen rồi,15,2,0,2,0
Aoya Ramen,Philip Paulsson,5.0,6 tháng trước,"Mì ramen ngon tuyệt từ một quán ven đường, tôi đã thử cả hai loại (shio và shoyu) và cả hai đều tuyệt vời. Trứng luộc lòng đào hoàn hảo, và nước sốt cay ăn kèm nếu bạn muốn ăn cay một chút. Rất đáng thử!",google_maps_reviews_20260514_020235.csv,mì ramen ngon tuyệt từ một quán ven đường tôi đã thử cả hai loại shio và shoyu và cả hai đều tuyệt vời trứng luộc lòng đào hoàn hảo và nước sốt cay ăn kèm nếu bạn muốn ăn cay một chút rất đáng thử,46,2,0,0,0
Ao Sen Quán,Quocduy Tran,5.0,9 năm trước,Do an ngon.mat me,google_maps_reviews_20260514_020235.csv,do an ngon mat me,5,2,0,0,0
Ao Sen Quán,Truong Le,5.0,8 năm trước,Do an o do ngon mieng lam,google_maps_reviews_20260514_020235.csv,do an o do ngon mieng lam,7,2,0,0,0
Ao Sen Quán,Toàn Phạm Cao Xuân,5.0,8 năm trước,Ngon rẻ tuy nhiên khá ồn ào,google_maps_reviews_20260514_020235.csv,ngon rẻ tuy nhiên khá ồn ào,7,2,0,1,2
Ao Sen Quán,Vô Nguyễn,5.0,8 năm trước,Đồ ăn ngon mà rẻ.,google_maps_reviews_20260514_020235.csv,đồ ăn ngon mà rẻ,5,2,0,0,2
Ao Sen Quán,Bảo Lâm KG,5.0,9 năm trước,"Phục vụ tốt, nhanh, thức ăn ngon.",google_maps_reviews_20260514_020235.csv,phục vụ tốt nhanh thức ăn ngon,7,2,2,0,0
Ao Sen Quán,Bình An (Bất Động Sản Kiên Giang),5.0,4 năm trước,Hầu như các ngày nghĩ điều full bàn,google_maps_reviews_20260514_020235.csv,hầu như các ngày nghĩ điều full bàn,8,0,0,3,0
Ao Sen Quán,truong le,5.0,5 năm trước,Món này ngon thì khỏi bàn luôn,google_maps_reviews_20260514_020235.csv,món này ngon thì khỏi bàn luôn,7,2,0,0,0
Ao Sen Quán,Vinh Tạ ngọc,5.0,3 năm trước,"Tuyet vời, đồ ăn ngon, phục vụ tốt",google_maps_reviews_20260514_020235.csv,tuyet vời đồ ăn ngon phục vụ tốt,8,2,2,0,0
Aoya Ramen,Mina Nguyễn,5.0,5 tháng trước,"Mì ngon, hợp khẩu vị
Ớt không phải cay bùng trong miệng hông có đã lắm
Trứng với thịt ướp nhẹ, không quá mặn
9,5₫",google_maps_reviews_20260514_020235.csv,mì ngon hợp khẩu vị ớt không phải cay bùng trong miệng hông có đã lắm trứng với thịt ướp nhẹ không quá mặn,24,2,0,0,0
Aoya Ramen,Truong Nguyen,5.0,một năm trước,Quán ăn đường phố rất giống phong cách Nhật Bản (giống y chang lúc Naruto buồn là đến ăn mì ramen cùng thầy ở quán như vậy),google_maps_reviews_20260514_020235.csv,quán ăn đường phố rất giống phong cách nhật bản giống y chang lúc naruto buồn là đến ăn mì ramen cùng thầy ở quán như vậy,27,0,0,2,0
Aoya Ramen,Vinh Lê,5.0,một năm trước,"Mì ngon chuẩn Nhật, không gian ấm cúng, mọi người thân thiện, có món matcha đá khá lạ, lần sau sẽ ghé lại 🤤🤤 …",google_maps_reviews_20260514_020235.csv,mì ngon chuẩn nhật không gian ấm cúng mọi người thân thiện có món matcha đá khá lạ lần sau sẽ ghé lại,23,2,2,2,0
Aoya Ramen,Ha Nguyen,5.0,một năm trước,"Tôi thích ý tưởng này. Mì ramen ở đây đắt hơn so với các nhà hàng thực thụ. Hương vị khá ngon. Và họ có bia Huda đóng chai, điều mà tôi chưa từng thấy ở bất cứ đâu tại Singapore.",google_maps_reviews_20260514_020235.csv,tôi thích ý tưởng này mì ramen ở đây đắt hơn so với các nhà hàng thực thụ hương vị khá ngon và họ có bia huda đóng chai điều mà tôi chưa từng thấy ở bất cứ đâu tại singapore,41,2,0,0,1
Aoya Ramen,Hiếu Nguyễn Lê,5.0,6 tháng trước,phục vụ tốt mì ngon 10₫,google_maps_reviews_20260514_020235.csv,phục vụ tốt mì ngon,5,2,2,0,0
Aoya Ramen,Tho Nguyen,5.0,một năm trước,"Mọi thứ đều hoàn hảo. Đầu bếp rất tỉ mỉ, chắc chắn là có gu ẩm thực tuyệt vời. Anh ấy đã thay đổi quan niệm của tôi về ẩm thực đường phố. Chắc chắn sẽ quay lại!",google_maps_reviews_20260514_020235.csv,mọi thứ đều hoàn hảo đầu bếp rất tỉ mỉ chắc chắn là có gu ẩm thực tuyệt vời anh ấy đã thay đổi quan niệm của tôi về ẩm thực đường phố chắc chắn sẽ quay lại,38,2,0,0,0
Aoya Ramen,Danny Daos,5.0,11 tháng trước,Street Ramen tại Aoya mang đến cho bạn trải nghiệm tuyệt vời nhất kết hợp giữa văn hóa ẩm thực đường phố Việt Nam và hương vị mì ramen Nhật Bản thơm ngon. Chúc bạn ngon miệng!,google_maps_reviews_20260514_020235.csv,street ramen tại aoya mang đến cho bạn trải nghiệm tuyệt vời nhất kết hợp giữa văn hóa ẩm thực đường phố việt nam và hương vị mì ramen nhật bản thơm ngon chúc bạn ngon miệng,37,2,0,0,0
Aoya Ramen,Minh Trần,5.0,9 tháng trước,"quán khá tuyệt vời, anh chủ và nhân viên rất nhiệt tình, không chỗ chê",google_maps_reviews_20260514_020235.csv,quán khá tuyệt vời anh chủ và nhân viên rất nhiệt tình không chỗ chê,15,0,2,0,0
Aoya Ramen,Khiêm Nguyễn,5.0,một năm trước,"Quán quen, giá cả ok, hôm nào thèm thì cứ tấp vào, rất tiện vì ngay vỉa hè",google_maps_reviews_20260514_020235.csv,quán quen giá cả ok hôm nào thèm thì cứ tấp vào rất tiện vì ngay vỉa hè,18,0,0,2,2
Aoya Ramen,Thanh Thảo Cao,5.0,11 tháng trước,"mì ngonnnn và vừa miệng lắm, nhân viên nhiệt tình, quầy có thun cột tóc cho nữ quá tinh tế",google_maps_reviews_20260514_020235.csv,mì ngonnnn và vừa miệng lắm nhân viên nhiệt tình quầy có thun cột tóc cho nữ quá tinh tế,20,2,2,0,0
Aoya Ramen,Tushy Cheese,5.0,một năm trước,"Mình thấy ăn ở đây oke mà ta, đồ mặn thì mình kêu ngta làm nhạt lại, giá tính ra quá rẻ so với đồ ăn mà nguyên liệu nhập từ nhật, k thể mong chờ gì hơn cho 1 chỗ quán đỗi dễ thương như vậy",google_maps_reviews_20260514_020235.csv,mình thấy ăn ở đây oke mà ta đồ mặn thì mình kêu ngta làm nhạt lại giá tính ra quá rẻ so với đồ ăn mà nguyên liệu nhập từ nhật k thể mong chờ gì hơn cho chỗ quán đỗi dễ thương như vậy,46,2,0,0,2
Aoya Ramen,Vũ Huy Hoàng,5.0,11 tháng trước,"mì ngon , quán sạch sẽ",google_maps_reviews_20260514_020235.csv,mì ngon quán sạch sẽ,5,2,0,2,0
Aoya Ramen,Sophie Corn,5.0,một năm trước,"Ngày nào cũng đi làm ngang qua mà mãi hôm nay mới được thử. Quán toàn đàn ông mà chăm mình chu đáo dữ lắm, mình chẳng cần phải mở miệng xin hay hỏi gì cả 💯điểm cho sự tinh tế và chu đáo của mấy anh 🫶🏻 …",google_maps_reviews_20260514_020235.csv,ngày nào cũng đi làm ngang qua mà mãi hôm nay mới được thử quán toàn đàn ông mà chăm mình chu đáo dữ lắm mình chẳng cần phải mở miệng xin hay hỏi gì cả điểm cho sự tinh tế và chu đáo của mấy anh,47,0,2,0,0
Aoya Ramen,Nghi Trần Phương,5.0,một năm trước,"Giá cả hợp lý cho nguyên liệu thủ công, mọi người thân thiện, canh không quá mặn, tôi rất thích. Chắc chắn sẽ quay lại.",google_maps_reviews_20260514_020235.csv,giá cả hợp lý cho nguyên liệu thủ công mọi người thân thiện canh không quá mặn tôi rất thích chắc chắn sẽ quay lại,25,2,2,0,2
Aoya Ramen,Cà Pháo,5.0,một năm trước,Quán này bán rất ngon. Đúng vị Nhật. Chủ quán và nhân viên thân thiện. Bonus bật nhạc hay nữa !,google_maps_reviews_20260514_020235.csv,quán này bán rất ngon đúng vị nhật chủ quán và nhân viên thân thiện bonus bật nhạc hay nữa,20,2,2,2,0
Aoya Ramen,Huân Eric Nguyễn,5.0,11 tháng trước,Trải nghiệm được hoá thân làm naruto đi ăn ramen 💪❤️ …,google_maps_reviews_20260514_020235.csv,trải nghiệm được hoá thân làm naruto đi ăn ramen,10,0,0,0,0
Aoya Ramen,Nhung Hồng,5.0,một năm trước,"4 anh bán mì rất đẹp trai , tử tế , mỳ ramen đối với mình ngon , nước dùng vừa miệng. Quán hiện tại ít bàn nhưng các anh rất nhanh chóng sắp chỗ cho khách. Lúc về là câu “cảm ơn” của tất cả các các anh . Trân trọng điều đó ♥️",google_maps_reviews_20260514_020235.csv,anh bán mì rất đẹp trai tử tế mỳ ramen đối với mình ngon nước dùng vừa miệng quán hiện tại ít bàn nhưng các anh rất nhanh chóng sắp chỗ cho khách lúc về là câu cảm ơn của tất cả các các anh trân trọng điều đó,49,2,2,3,0
Aoya Ramen,Thanh Hien Nguyen,5.0,một năm trước,"Quán lề đường nhưng mì ramen chất lượng lắm mọi người. Tối tối đi dạo ghé chỗ này ăn là chill hết bài. Giá rẻ thì k rẻ, nhưng so với chất lượng thì hoàn toàn xứng đáng",google_maps_reviews_20260514_020235.csv,quán lề đường nhưng mì ramen chất lượng lắm mọi người tối tối đi dạo ghé chỗ này ăn là chill hết bài giá rẻ thì k rẻ nhưng so với chất lượng thì hoàn toàn xứng đáng,38,2,0,2,3
Aoya Ramen,crazimi,5.0,một năm trước,Mì ramen ngon nhất tôi từng ăn. Và tôi đã từng đến Nhật Bản rồi. RẤT KHUYẾN NGHỊ ⭐️⭐️⭐️⭐️⭐️,google_maps_reviews_20260514_020235.csv,mì ramen ngon nhất tôi từng ăn và tôi đã từng đến nhật bản rồi rất khuyến nghị,18,2,0,0,0
