place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Riêu Cua 1284,Huynh Ngan,5.0,2 năm trước,"Quán bún riêu cua, nếu ai không thích ăn thịt và vị dầu mỡ thì ghé quán này.
Topping gồm có riêu cua + tôm khô + huyết (không có giò chả)
Mình thích ăn vì không có dầu mỡ.",google_maps_reviews_20260514_020235.csv,quán bún riêu cua nếu ai không thích ăn thịt và vị dầu mỡ thì ghé quán này topping gồm có riêu cua tôm khô huyết không có giò chả mình thích ăn vì không có dầu mỡ,38,2,0,0,0
Bún Riêu Cua 1284,Đăng Đệ Phạm,5.0,một năm trước,"Khá ngon, phục vụ nhiệt tình, nên thêm nhiều nụ cười từ người bán...",google_maps_reviews_20260514_020235.csv,khá ngon phục vụ nhiệt tình nên thêm nhiều nụ cười từ người bán,14,2,2,0,0
Bún Riêu Cua 1284,Anh Long,5.0,3 năm trước,"Bún riêu đâu có 1 tô, 2 tô mới vừa cái bụng. Khi đói là nghĩ đến, từ tên lửa cũng ráng lết ra mà ngồi làm cho 2 tô.",google_maps_reviews_20260514_020235.csv,bún riêu đâu có tô tô mới vừa cái bụng khi đói là nghĩ đến từ tên lửa cũng ráng lết ra mà ngồi làm cho tô,27,2,0,0,0
Bún Riêu Cua 1284,Hoàng Trịnh,5.0,một năm trước,Đơn giản mà vị rất ok .,google_maps_reviews_20260514_020235.csv,đơn giản mà vị rất ok,6,2,0,0,0
Bún Riêu Cua 1284,Scarlet Tran,5.0,một năm trước,"Đồ ăn ngon, phục vụ tốt nhân viên vui vẻ, bầu không khí mát mẻ 👍 …",google_maps_reviews_20260514_020235.csv,đồ ăn ngon phục vụ tốt nhân viên vui vẻ bầu không khí mát mẻ,15,2,2,2,0
Bún Riêu Cua 1284,Linh Pham,5.0,2 năm trước,"Bún ngon,vị người nam,nấu bằng tôm khô rất ngon,sạch sẻ.",google_maps_reviews_20260514_020235.csv,bún ngon vị người nam nấu bằng tôm khô rất ngon sạch sẻ,13,2,0,2,0
Bún Riêu Cua 1284,Tuan Nguyenthanh,5.0,7 năm trước,"Tuy trong hẻm, nhưng  thoáng  sạch và  rất  vệ sinh. Đặc  biệt  rất  ngon,nước lèo  nấu  với  xương+tôm  khô( 32k).",google_maps_reviews_20260514_020235.csv,tuy trong he m nhưng thoa ng sa ch va râ t vê sinh đă c biê t râ t ngon nước le o nâ u vơ i xương tôm khô k,32,2,0,2,3
Bún Riêu Cua 1284,Nguyễn Đắc Minh Lộc - Drost,5.0,6 năm trước,"Ngon, tuy nhiên với 30.000 VND thì nên thêm nhiều bún",google_maps_reviews_20260514_020235.csv,ngon tuy nhiên với vnd thì nên thêm nhiều bún,10,2,0,0,1
Bún Riêu Cua 1284,CTS vanphucthinh,5.0,Thời gian chỉnh sửa: 2 năm trước,Quán tuy nhỏ nhưng nấu riêu cua rất ngon,google_maps_reviews_20260514_020235.csv,quán tuy nhỏ nhưng nấu riêu cua rất ngon,9,2,0,3,0
Bún Riêu Cua 1284,Hungtan Phan,5.0,4 năm trước,Món ngon giá phải chăng ngon hơn các quán khác,google_maps_reviews_20260514_020235.csv,món ngon giá phải chăng ngon hơn các quán khác,10,2,0,0,2
Bún Riêu Cua 1284,Thành Tâm Nguyễn,5.0,7 năm trước,"Bún riêu ngon, nêm vừa miệng, giá bình dân",google_maps_reviews_20260514_020235.csv,bu n riêu ngon nêm vư a miê ng gia bi nh dân,13,2,0,0,2
Bún Riêu Cua 1284,Nhu Nguyen,5.0,10 tháng trước,"Mình ăn từ hồi quán bán ở Phú Thọ, sau này dời lên đây xa quá bớt ăn lại. Tô bún ở đây đặc trưng là có tôm khô, cua, huyết và cà. Không có ốc hay chả như các quán khác. (Chả để riêng). …",google_maps_reviews_20260514_020235.csv,mình ăn từ hồi quán bán ở phú thọ sau này dời lên đây xa quá bớt ăn lại tô bún ở đây đặc trưng là có tôm khô cua huyết và cà không có ốc hay chả như các quán khác chả để riêng,45,3,0,0,0
Bún quậy Kiến - Xây Rạch Giá,Angie Ng.,5.0,Thời gian chỉnh sửa: 2 năm trước,Đến Kiên Giang nhất định phải thử món này nhé!! Nói đến bún quậy không đâu ngon và sạch như ở quán Kiến Xây. Có ở Rạch Giá & cả ở Phú Quốc.,google_maps_reviews_20260514_020235.csv,đến kiên giang nhất định phải thử món này nhé nói đến bún quậy không đâu ngon và sạch như ở quán kiến xây có ở rạch giá cả ở phú quốc,32,2,0,2,0
Bún quậy Kiến - Xây Rạch Giá,Trang Vu,5.0,2 năm trước,"Self serving, order, lấy số, tự phục vụ… cơ mà ngon, chất lượng đáng để chờ đợi",google_maps_reviews_20260514_020235.csv,self serving order lấy số tự phục vụ cơ mà ngon chất lượng đáng để chờ đợi,17,2,3,0,0
Bún quậy Kiến - Xây Rạch Giá,Hương Nguyễn Thị Diễm,5.0,5 tháng trước,"Đồ ăn ngon, NV nhiệt tình",google_maps_reviews_20260514_020235.csv,đồ ăn ngon nv nhiệt tình,6,2,2,0,0
Bún quậy Kiến - Xây Rạch Giá,Đỗ Thành Nhơn (Ku Tũn),5.0,4 năm trước,Nên thử khi đến Rạch Giá . Khá ngon .,google_maps_reviews_20260514_020235.csv,nên thử khi đến rạch giá khá ngon,8,2,0,0,0
Bún quậy Kiến - Xây Rạch Giá,Taxi Rạch Giá Taxi Kiên Giang (Hotline 08988881089),5.0,3 năm trước,"Bún quậy ngon , không gian thoáng đãng",google_maps_reviews_20260514_020235.csv,bún quậy ngon không gian thoáng đãng,7,2,0,2,0
Bún quậy Kiến - Xây Rạch Giá,Phuoc Nguyenthanh,5.0,3 năm trước,View đẹp. Đồ ăn thì cũng ok.,google_maps_reviews_20260514_020235.csv,view đẹp đồ ăn thì cũng ok,7,3,0,2,0
Bún quậy Kiến - Xây Rạch Giá,Sang Nguyễn,5.0,5 năm trước,"Thức ăn ngon, không gian thoải mái",google_maps_reviews_20260514_020235.csv,thức ăn ngon không gian thoải mái,7,2,0,2,0
Bún quậy Kiến - Xây Rạch Giá,Thơ Nguyễn,5.0,một năm trước,Tuyệt. Lần nào đi rạch giá đều ghé,google_maps_reviews_20260514_020235.csv,tuyệt lần nào đi rạch giá đều ghé,8,0,0,0,0
Bún quậy Kiến - Xây Rạch Giá,Tuan Hoang,5.0,2 năm trước,Nói chung là ok nếu có 10* e cũng cho,google_maps_reviews_20260514_020235.csv,nói chung là ok nếu có e cũng cho,9,0,0,0,0
Bún quậy Kiến - Xây Rạch Giá,Bảo Hoàng Diệp,5.0,5 năm trước,Chất lượng như nhau.  Đảm bảo chất lượng. Tuy nhiên cần chú ý Giữ sạch sẽ hơn,google_maps_reviews_20260514_020235.csv,chất lượng như nhau đảm bảo chất lượng tuy nhiên cần chú ý giữ sạch sẽ hơn,17,2,0,1,0
Bún quậy Kiến - Xây Rạch Giá,Thiện Trần,5.0,4 năm trước,"Ngon, rộng rãi, sạch sẽ. Xuống Rạch Giá nên ghé thử",google_maps_reviews_20260514_020235.csv,ngon rộng rãi sạch sẽ xuống rạch giá nên ghé thử,11,2,0,2,0
Bún quậy Kiến - Xây Rạch Giá,Tra Do Thanh,5.0,3 năm trước,"Mực trứng rất tươi, nhân viên quán siêu dễ thương!",google_maps_reviews_20260514_020235.csv,mực trứng rất tươi nhân viên quán siêu dễ thương,10,2,2,0,0
