place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Tri Dang,5.0,6 năm trước,"Thức ăn ngon, vệ sinh, phục vụ nhanh chóng, vui vẻ.",google_maps_reviews_20260514_020235.csv,thức ăn ngon vệ sinh phục vụ nhanh chóng vui vẻ,11,2,2,2,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Mr Frog,5.0,8 năm trước,Ngon. Giá rẻ. Sạch sẽ. Chu đáo.,google_maps_reviews_20260514_020235.csv,ngon giá rẻ sạch sẽ chu đáo,7,2,2,2,2
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),THAI HO,5.0,7 năm trước,"Bún bò ngon. Nhiều topping, nhân viên phục vụ nhanh",google_maps_reviews_20260514_020235.csv,bún bò ngon nhiều topping nhân viên phục vụ nhanh,10,2,2,0,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Kedokatoji,5.0,Thời gian chỉnh sửa: 6 năm trước,Quán ăn rất ngon :3 mọi người nhớ ghé nhak =)),google_maps_reviews_20260514_020235.csv,quán ăn rất ngon mọi người nhớ ghé nhak,9,2,0,0,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),thuy nguyen,5.0,6 năm trước,"Chủ quán rất thân thiện, dễ thương, bún ăn khá ngon 🙂 …",google_maps_reviews_20260514_020235.csv,chủ quán rất thân thiện dễ thương bún ăn khá ngon,11,2,2,0,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Hồng Vĩ (Hồng Vĩ),5.0,6 năm trước,1 tô bt 40k nhưng lại xứng tầm với 60k giá thị trường,google_maps_reviews_20260514_020235.csv,tô bt k nhưng lại xứng tầm với k giá thị trường,12,0,0,0,2
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Hải Biển official,5.0,8 năm trước,"Quán ăn sạch, món ăn ngon, nhân viên và chủ quán phục vụ tận tình nhanh nhẹn 😍😍 …",google_maps_reviews_20260514_020235.csv,quán ăn sạch món ăn ngon nhân viên và chủ quán phục vụ tận tình nhanh nhẹn,17,2,2,2,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Thùy Trâm Lê Trần,5.0,5 năm trước,Tô bún khá chất lượng. Thích nhất chả cua của nó. Ngon và đậm vị.,google_maps_reviews_20260514_020235.csv,tô bu n kha châ t lươ ng thi ch nhâ t cha cua cu a no ngon va đâ m vi,22,2,0,0,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Thị Kim Anh Nguyễn,5.0,Thời gian chỉnh sửa: 6 năm trước,Tô siêu to ngập mặt... ăn muốn dập mặt,google_maps_reviews_20260514_020235.csv,tô siêu to ngập mặt ăn muốn dập mặt,9,2,0,0,0
Bún Bò Ba Nghị ( VP đào tạo và tư vấn ),Thuc tran,5.0,4 năm trước,Bún ngon vừa đủ. Không quá đậm. Bột ớt cay. Nhân viên dễ thương. Sạch sẽ.,google_maps_reviews_20260514_020235.csv,bún ngon vừa đủ không quá đậm bột ớt cay nhân viên dễ thương sạch sẽ,16,2,2,2,0
