place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Riêu cua ốc Phan Rang,Hồng Nhật Nguyễn,5.0,2 năm trước,"Đồ ăn ngon, nhiều toping, giá cũng cao do khu vực quận 1, 75k/tô, giữ xe dắt xe cho khách nhiệt tình",google_maps_reviews_20260514_020235.csv,đồ ăn ngon nhiều toping giá cũng cao do khu vực quận k tô giữ xe dắt xe cho khách nhiệt tình,22,2,2,0,1
Bún Riêu cua ốc Phan Rang,Claudia Cheah,5.0,2 năm trước,Đây chắc chắn là một trong những món ăn ngon nhất tôi từng ăn ở Thành phố Hồ Chí Minh. Canh cua siêu ngon và để lại ấn tượng khó quên. Rau ăn kèm cũng rất tuyệt!,google_maps_reviews_20260514_020235.csv,đây chắc chắn là một trong những món ăn ngon nhất tôi từng ăn ở thành phố hồ chí minh canh cua siêu ngon và để lại ấn tượng khó quên rau ăn kèm cũng rất tuyệt,37,2,0,0,0
Bún Riêu cua ốc Phan Rang,Đặng Nguyên Triệu,5.0,2 năm trước,"Mình ăn thử Bún đầy đủ ở đây và nó rất ngon, sa tế cay vừa phải hợp khẩu vị. Không gian hơi nhỏ nhưng không ảnh hưởng quá nhiều đến trải nghiệm ăn uống",google_maps_reviews_20260514_020235.csv,mình ăn thử bún đầy đủ ở đây và nó rất ngon sa tế cay vừa phải hợp khẩu vị không gian hơi nhỏ nhưng không ảnh hưởng quá nhiều đến trải nghiệm ăn uống,35,2,0,3,0
Bún Riêu cua ốc Phan Rang,Ngo Ngan (Kathy),5.0,Thời gian chỉnh sửa: 2 năm trước,"Tô bún riêu hơi lạ, k tàu hủ(?). Giá ổn trong Q1.",google_maps_reviews_20260514_020235.csv,tô bún riêu hơi lạ k tàu hủ giá ổn trong q,12,3,0,0,2
Bún Riêu cua ốc Phan Rang,Thuy Is,5.0,2 năm trước,View k đẹp lắm nhưng ngon nha mấy má 🌹 …,google_maps_reviews_20260514_020235.csv,view k đẹp lắm nhưng ngon nha mấy má,9,2,0,1,0
Bún Riêu cua ốc Phan Rang,Beauty Paramaditya Indra,5.0,11 tháng trước,"Mọi thứ đều có vị tươi ngon, ấm áp và ốc sên chắc chắn là món tôi thích nhất!",google_maps_reviews_20260514_020235.csv,mọi thứ đều có vị tươi ngon ấm áp và ốc sên chắc chắn là món tôi thích nhất,19,2,0,0,0
Bún Riêu cua ốc Phan Rang,Jessica Tammy,5.0,2 năm trước,"Súp cua rất tuyệt vời! Tôi cũng đã thử món ốc táo, rất ngon.",google_maps_reviews_20260514_020235.csv,súp cua rất tuyệt vời tôi cũng đã thử món ốc táo rất ngon,14,2,0,0,0
Bún Riêu cua ốc Phan Rang,Wyn Mcalpine,5.0,2 năm trước,Delicious Bún Riêu with snails!,google_maps_reviews_20260514_020235.csv,delicious bún riêu with snails,5,2,0,0,0
Bún Riêu cua ốc Phan Rang,Tri Luong V,5.0,2 năm trước,"Ngon, đậu xe ô tô ở lề đường.",google_maps_reviews_20260514_020235.csv,ngon đậu xe ô tô ở lề đường,8,2,0,0,0
Bún Riêu cua ốc Phan Rang,marina k,5.0,một năm trước,"Món ăn được mang ra nhanh chóng, nước dùng có vị cua đậm đà, và đầy ắp các nguyên liệu, rau củ và thảo mộc. …",google_maps_reviews_20260514_020235.csv,món ăn được mang ra nhanh chóng nước dùng có vị cua đậm đà và đầy ắp các nguyên liệu rau củ và thảo mộc,25,2,2,0,0
Bún Riêu cua ốc Phan Rang,マロンパパ,5.0,một năm trước,Đây là một nhà hàng nơi bạn có thể thưởng thức bánh bao với nước dùng cua. Bánh bao đầy ắp nguyên liệu và rất ngon.,google_maps_reviews_20260514_020235.csv,đây là một nhà hàng nơi bạn có thể thưởng thức bánh bao với nước dùng cua bánh bao đầy ắp nguyên liệu và rất ngon,26,2,0,0,0
Bún Riêu cua ốc Phan Rang,M Ike,5.0,2 năm trước,"Tôi đã thử rất nhiều món bún Việt Nam, nhưng món này là một trong ba món tôi thích nhất. 65k (bún riêu ốc) + 3k (trà đá)",google_maps_reviews_20260514_020235.csv,tôi đã thử rất nhiều món bún việt nam nhưng món này là một trong ba món tôi thích nhất k bún riêu ốc k trà đá,27,2,0,0,3
Bún Riêu cua ốc Phan Rang,DOHYUN KIM,5.0,3 năm trước,"Một nhà hàng chuyên về món bún bò vùng miền Trung!!

Thêm ốc vào món bún bò cơ bản làm cho nó càng thêm no bụng!! Một bát thôi cũng …",google_maps_reviews_20260514_020235.csv,một nhà hàng chuyên về món bún bò vùng miền trung thêm ốc vào món bún bò cơ bản làm cho nó càng thêm no bụng một bát thôi cũng,30,2,0,0,0
Bún Riêu cua ốc Phan Rang,Madry Grivman,5.0,một năm trước,Súp cua tuyệt vời với ốc sên nhỏ ăn kèm 🤩 một khám phá thực sự! Tôi rất bất ngờ với nhà hàng nhỏ này! Phục vụ nhanh chóng! …,google_maps_reviews_20260514_020235.csv,súp cua tuyệt vời với ốc sên nhỏ ăn kèm một khám phá thực sự tôi rất bất ngờ với nhà hàng nhỏ này phục vụ nhanh chóng,28,2,2,0,0
Bún Riêu cua ốc Phan Rang,임해성 (삼류선인장),5.0,một năm trước,Tôi tình cờ tìm thấy một quán phở địa phương sau khi tham quan bảo tàng. Phở ở đây có chả cá trong nước dùng nội tạng cua. Rất ngon. Hãy ngồi trước quạt vì quán khá nóng. Và nhất định phải có người phiên dịch!,google_maps_reviews_20260514_020235.csv,tôi tình cờ tìm thấy một quán phở địa phương sau khi tham quan bảo tàng phở ở đây có chả cá trong nước dùng nội tạng cua rất ngon hãy ngồi trước quạt vì quán khá nóng và nhất định phải có người phiên dịch,46,2,0,1,0
Bún Riêu cua ốc Phan Rang,jjune,5.0,một năm trước,"Nếu bạn muốn ăn phở độc đáo, đây chính là nơi dành cho bạn!

Đây là quán phở ngon nhất mà tôi từng đến kể từ khi đặt chân đến Việt Nam. …",google_maps_reviews_20260514_020235.csv,nếu bạn muốn ăn phở độc đáo đây chính là nơi dành cho bạn đây là quán phở ngon nhất mà tôi từng đến kể từ khi đặt chân đến việt nam,32,2,0,0,0
Bún Riêu cua ốc Phan Rang,Ryan Kim,5.0,một năm trước,"Mì cua kiểu Phan Rang Panjang. Hương vị cua biển thơm ngon, tựa như nước sốt bisque. Sợi mì cà chua, thịt cua và nội tạng cua, vừa cay vừa đậm đà. Ăn kèm với súp ốc cũng rất ngon :)",google_maps_reviews_20260514_020235.csv,mì cua kiểu phan rang panjang hương vị cua biển thơm ngon tựa như nước sốt bisque sợi mì cà chua thịt cua và nội tạng cua vừa cay vừa đậm đà ăn kèm với súp ốc cũng rất ngon,40,2,0,0,0
Bún Riêu cua ốc Phan Rang,M K (Kazm),5.0,2 năm trước,"Chúng tôi ghé thăm quán dưới trời mưa.
Chúng tôi đã được thưởng thức món bún riêu ngon tuyệt.
Hình như là bún riêu Phan Rí. …",google_maps_reviews_20260514_020235.csv,chúng tôi ghé thăm quán dưới trời mưa chúng tôi đã được thưởng thức món bún riêu ngon tuyệt hình như là bún riêu phan rí,26,2,0,0,0
Bún Riêu cua ốc Phan Rang,thinh nguyen,5.0,2 tháng trước,"Cũng có một quán rất là ngon mà còn rẻ hơn so với các quán khác ở quận 1
Mình đi cùng bạn đến đây, mình đặt loại chả và bạn mình là thập cẩm.
65000 đến 75000 vậy là rẻ …",google_maps_reviews_20260514_020235.csv,cũng có một quán rất là ngon mà còn rẻ hơn so với các quán khác ở quận mình đi cùng bạn đến đây mình đặt loại chả và bạn mình là thập cẩm đến vậy là rẻ,38,2,0,0,2
Bún Riêu cua ốc Phan Rang,Timmy Duong,5.0,một tháng trước,"Bún riêu ở đây ngon tuyệt vời, điểm A++++! Mình luôn gọi thêm một con ốc để ăn kèm.",google_maps_reviews_20260514_020235.csv,bún riêu ở đây ngon tuyệt vời điểm a mình luôn gọi thêm một con ốc để ăn kèm,19,2,0,0,0
Bún Riêu cua ốc Phan Rang,Cookie Monster,5.0,2 tuần trước,Tôi gọi món bún cua với ốc. Tuyệt vời! Rất đáng để thử!,google_maps_reviews_20260514_020235.csv,tôi gọi món bún cua với ốc tuyệt vời rất đáng để thử,13,2,0,0,0
Bún Riêu cua ốc Phan Rang,Ngọc Trọc Nguyễn Ngọc Diệu,5.0,2 ngày trước,"Ăn tại chỗ hay mua về đều ngon. Quán bán bún riêu chả + ốc. Chả gồm 3 miếng 3 loại ( chả lụa, chả tôm, chả huế). Ốc là loại ốc bươu xào xả ớt. Riêu nhiều. Ăn rất dính",google_maps_reviews_20260514_020235.csv,ăn tại chỗ hay mua về đều ngon quán bán bún riêu chả ốc chả gồm miếng loại chả lụa chả tôm chả huế ốc là loại ốc bươu xào xả ớt riêu nhiều ăn rất dính,37,2,0,0,0
Bún Riêu cua ốc Phan Rang,N Nguyen,5.0,2 ngày trước,Bún riêu ở đây ngon tuyệt. Phần ăn khá nhiều và nước dùng rất đậm đà. Có rất nhiều thịt cua.,google_maps_reviews_20260514_020235.csv,bún riêu ở đây ngon tuyệt phần ăn khá nhiều và nước dùng rất đậm đà có rất nhiều thịt cua,21,2,0,0,0
Bún Riêu cua ốc Phan Rang,Nguyen Van Nguyen (James),5.0,Thời gian chỉnh sửa: 3 năm trước,Khá tốt và sạch sẽ.,google_maps_reviews_20260514_020235.csv,khá tốt và sạch sẽ,5,0,0,2,0
Bún Riêu cua ốc Phan Rang,Thịnh Trần,5.0,3 năm trước,"Ngonnnn, sẽ quay lại ăn thêm",google_maps_reviews_20260514_020235.csv,ngonnnn se quay la i ăn thêm,7,2,0,0,0
Bún Riêu cua ốc Phan Rang,natalie,5.0,2 năm trước,Ngon hương vị đậm đà,google_maps_reviews_20260514_020235.csv,ngon hương vị đậm đà,5,2,0,0,0
Bún Riêu cua ốc Phan Rang,Danila Bespalov,5.0,3 năm trước,Bún riêu chả ngon lắm.,google_maps_reviews_20260514_020235.csv,bún riêu chả ngon lắm,5,2,0,0,0
Bún Riêu cua ốc Phan Rang,Phương Anh,5.0,2 năm trước,"Rất ngon, giữ xe very nice",google_maps_reviews_20260514_020235.csv,rất ngon giữ xe very nice,6,2,2,0,0
Bún Riêu cua ốc Phan Rang,Mỹ nguyen,5.0,một năm trước,"quan skhas ;âu , ăn ngon",google_maps_reviews_20260514_020235.csv,quan skhas âu ăn ngon,5,2,0,0,0
Bún Riêu cua ốc Phan Rang,Walter Hammer,5.0,2 năm trước,Tôi rất thích Bun Reiu Cha. Đồ ăn ngon và giá cả phải chăng. Có vẻ như rất đông khách 😃,google_maps_reviews_20260514_020235.csv,tôi rất thích bun reiu cha đồ ăn ngon và giá cả phải chăng có vẻ như rất đông khách,20,2,0,0,2
Bún Riêu cua ốc Phan Rang,Chi Hoang,5.0,3 năm trước,Rất ngon và giá cả phải chăng. Tôi thường đến đây ăn trưa hoặc ăn tối mỗi khi về Việt Nam!,google_maps_reviews_20260514_020235.csv,rất ngon và giá cả phải chăng tôi thường đến đây ăn trưa hoặc ăn tối mỗi khi về việt nam,21,2,0,0,2
Bún Riêu cua ốc Phan Rang,Alex Heritier,5.0,10 tháng trước,"Bún riêu đặc sánh, khác hẳn mọi loại bún riêu bạn từng ăn trước đây.",google_maps_reviews_20260514_020235.csv,bún riêu đặc sánh khác hẳn mọi loại bún riêu bạn từng ăn trước đây,15,2,0,0,0
Bún Riêu cua ốc Phan Rang,Trịnh Nguyễn,5.0,2 năm trước,Nói chung hơi xót xèng nhưng vẫn ăn vì noa ngon,google_maps_reviews_20260514_020235.csv,nói chung hơi xót xèng nhưng vẫn ăn vì noa ngon,11,2,0,0,1
Bún Riêu cua ốc Phan Rang,Ai Nguyen,5.0,2 năm trước,"Nấu ngon ,sach sẽ,rau tươi,phục vụ tốt.",google_maps_reviews_20260514_020235.csv,nấu ngon sach sẽ rau tươi phục vụ tốt,9,2,2,2,0
Bún Riêu cua ốc Phan Rang,Hoàng Quỳnh,5.0,một năm trước,"Quán ngon nổi tiếng q1 rồi, khi nào cũng đông khách.
Đồ ăn ngon, ốc ngon quải ( mình ko ăn mà bạn mình ăn ^^) …",google_maps_reviews_20260514_020235.csv,quán ngon nổi tiếng q rồi khi nào cũng đông khách đồ ăn ngon ốc ngon quải mình ko ăn mà bạn mình ăn,24,2,0,3,0
Bún Riêu cua ốc Phan Rang,Jules Martin,5.0,9 tháng trước,"Đồ ăn tuyệt vời. Đây là lần đầu tiên tôi ăn Bún Riêu và đó thực sự là một trải nghiệm tuyệt vời, tôi rất vui vì quán này có bán.",google_maps_reviews_20260514_020235.csv,đồ ăn tuyệt vời đây là lần đầu tiên tôi ăn bún riêu và đó thực sự là một trải nghiệm tuyệt vời tôi rất vui vì quán này có bán,31,2,0,0,0
Bún Riêu cua ốc Phan Rang,Taro Akimoto,5.0,4 tháng trước,Cực kỳ ngon và rẻ với hương vị cua dịu nhẹ đích thực.,google_maps_reviews_20260514_020235.csv,cực kỳ ngon và rẻ với hương vị cua dịu nhẹ đích thực,13,2,0,0,2
