place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm Niêu Sài Gòn,Mandol Lee,1.0,9 năm trước,"Trải nghiệm thật tệ... cuốn bị khô, khiến tôi nghi ngờ liệu nó có tươi hay không. Cơm không giữ được hương vị của món nướng. Nước dừa thì dưới mức trung bình. Nước chấm không tươi. Và giá cả quá đắt so với chất lượng.",google_maps_reviews_20260516_102712.csv,trải nghiệm thật tệ cuốn bị khô khiến tôi nghi ngờ liệu nó có tươi hay không cơm không giữ được hương vị của món nướng nước dừa thì dưới mức trung bình nước chấm không tươi và giá cả quá đắt so với chất lượng,46,1,0,0,1
Cơm Niêu Sài Gòn,Hoan Nguyen,1.0,4 năm trước,"Mang thức ăn chậm dù quán ko đông, phục vụ kém, thức ăn thì dỡ ( chắc đầu bếp quên nêm gia vi) nói chung tệ hơn chữ tệ, chắc sẽ ko quay lại đây thêm lần nào nữa",google_maps_reviews_20260516_102712.csv,mang thức ăn chậm dù quán ko đông phục vụ kém thức ăn thì dỡ chắc đầu bếp quên nêm gia vi nói chung tệ hơn chữ tệ chắc sẽ ko quay lại đây thêm lần nào nữa,38,1,1,0,0
Cơm Niêu Sài Gòn,Thao Mai,1.0,3 năm trước,"Phục vụ kém, hỏi bàn thì chỉ lòng vòng xong kêu không còn bàn, ra tới cửa nghe nhân viên bảo còn bàn nhưng không nhận khách đi ít người, cũng không có thái độ quan tâm tới khách đứng đợi, không bao giờ quay lại.",google_maps_reviews_20260516_102712.csv,phục vụ kém hỏi bàn thì chỉ lòng vòng xong kêu không còn bàn ra tới cửa nghe nhân viên bảo còn bàn nhưng không nhận khách đi ít người cũng không có thái độ quan tâm tới khách đứng đợi không bao giờ quay lại,46,0,1,0,0
Cơm Niêu Sài Gòn,Q,1.0,8 năm trước,"Nhân viên trên lầu toàn tụm lại nói chuyện, gọi mãi không nghe. Đồ ăn ngon, nhưng phục vụ quá tệ so với tầm giá.",google_maps_reviews_20260516_102712.csv,nhân viên trên lầu toàn tụm lại nói chuyện gọi mãi không nghe đồ ăn ngon nhưng phục vụ quá tệ so với tầm giá,25,2,1,0,0
Cơm Niêu Sài Gòn,Alice Nguyen,1.0,4 năm trước,"Trong phần cá kho tộ có 2 miếng nhỏ giống như miếng vụn chùi nồi, nguy hiểm quá. Món ăn bình thường, không ngon",google_maps_reviews_20260516_102712.csv,trong phần cá kho tộ có miếng nhỏ giống như miếng vụn chùi nồi nguy hiểm quá món ăn bình thường không ngon,23,1,0,0,0
Cơm Niêu Sài Gòn,Bob Dang,1.0,3 năm trước,"Co mot co nhan vien nu lam viec tai nha hang nay luc toi vao la thay co ta co ve Mat khong vui ve , khong Lịch su , coi thuong khach hang . Se khong bao gio quay lai cho nay . Com dua ra thi bi song .",google_maps_reviews_20260516_102712.csv,co mot co nhan vien nu lam viec tai nha hang nay luc toi vao la thay co ta co ve mat khong vui ve khong lịch su coi thuong khach hang se khong bao gio quay lai cho nay com dua ra thi bi song,46,1,1,0,0
Cơm Niêu Sài Gòn,Thái Trung “Daikin Proshop”,1.0,5 năm trước,"Rất nhiều món thường ngày ăn chung với cơm niêu ở đây rất ngon, gia vị đầm đà, thơm ngon. Như cơm mẹ nấu! Good.",google_maps_reviews_20260516_102712.csv,rất nhiều món thường ngày ăn chung với cơm niêu ở đây rất ngon gia vị đầm đà thơm ngon như cơm mẹ nấu good,25,2,0,0,0
Cơm Niêu Sài Gòn,Nhi Nguyễn,1.0,3 năm trước,"Tuy đồ ăn ngon nhưng thái độ nhân viên rất tệ, nói chuyện cộc lốc, lên giọng xuống giọng rất thái độ. Sẽ k đến lần nào nữa",google_maps_reviews_20260516_102712.csv,tuy đồ ăn ngon nhưng thái độ nhân viên rất tệ nói chuyện cộc lốc lên giọng xuống giọng rất thái độ sẽ k đến lần nào nữa,28,2,1,0,0
Cơm Niêu Sài Gòn,Thiện Tâm Lê,1.0,8 năm trước,Giá cao ngất. Cơm khô ăn đau cả răng. Thức ăn ít. Không có chỗ đậu xe hơi trước 8 h tối. Vừa ăn vừa sợ bị phạt đậu xe Sài quy định,google_maps_reviews_20260516_102712.csv,giá cao ngất cơm khô ăn đau cả răng thức ăn ít không có chỗ đậu xe hơi trước h tối vừa ăn vừa sợ bị phạt đậu xe sài quy định,32,1,0,1,1
Cơm Niêu Sài Gòn,Pham,1.0,6 năm trước,"Dở ẹc, cá kho tộ còn thua cơm bụi, cơm niêu không có tí cháy, canh gà lá giang ngọt sợt",google_maps_reviews_20260516_102712.csv,dở ẹc cá kho tộ còn thua cơm bụi cơm niêu không có tí cháy canh gà lá giang ngọt sợt,21,1,0,0,0
