place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Do tran,4.0,3 năm trước,"Chê . Do đi ăn mà phải trả tiền gửi xe. Còn lại thì quán khá đông. Ốc tươi sạch, thiên về nước sốt phô mai trứng muối, ai thích ăn béo ngậy thì nên thử. Tuỳ khẩu vị, chắc được tầm 4 sao. Với giá tiền cũng trải nghiệm như vậy",google_maps_reviews_20260513_233550.csv,chê do đi ăn mà phải trả tiền gửi xe còn lại thì quán khá đông ốc tươi sạch thiên về nước sốt phô mai trứng muối ai thích ăn béo ngậy thì nên thử tuỳ khẩu vị chắc được tầm sao với giá tiền cũng trải nghiệm như vậy,50,2,0,0,1
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Quynh Nguyen,4.0,3 năm trước,"Quán nằm trong hẻm vắng gần nhà, lên facebook xem rw mới giật mình gần nhà

Ưu: lượt đầu lên món nhanh, nóng hổi, sốt trứng muối đỉnh và nhiều, món ăn ổn và …",google_maps_reviews_20260513_233550.csv,quán nằm trong hẻm vắng gần nhà lên facebook xem rw mới giật mình gần nhà ưu lượt đầu lên món nhanh nóng hổi sốt trứng muối đỉnh và nhiều món ăn ổn và,34,2,2,3,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Đăng Khôi Trịnh Ngọc,4.0,8 tháng trước,"Đồ ăn ngon,mọi thứ đều hợp lý nhưng đến khi ra về lấy xe còn phải trả tiền gửi xe máy,rất vô lý😡 …",google_maps_reviews_20260513_233550.csv,đồ ăn ngon mọi thứ đều hợp lý nhưng đến khi ra về lấy xe còn phải trả tiền gửi xe máy rất vô lý,25,2,0,0,1
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Quanh Dương,4.0,10 tháng trước,đồ ăn giá hợp lý ngon dở tuỳ món (recommend nghêu hấp thái + các món trứng muối phô mai),google_maps_reviews_20260513_233550.csv,đồ ăn giá hợp lý ngon dở tuỳ món recommend nghêu hấp thái các món trứng muối phô mai,19,3,0,0,2
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Vũ Duy Phương,4.0,một năm trước,Ốc ăn cũng được. Mà nhiều món làm cay ăn ko đc. Đa số các món ăn k thấy đc vị riêng.,google_maps_reviews_20260513_233550.csv,ốc ăn cũng được mà nhiều món làm cay ăn ko đc đa số các món ăn k thấy đc vị riêng,22,1,0,0,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Nguyen Thao Nhi,4.0,một năm trước,"Nhân viên nhiệt tình, đồ ăn ra nhanh, k gian rộng thoáng",google_maps_reviews_20260513_233550.csv,nhân viên nhiệt tình đồ ăn ra nhanh k gian rộng thoáng,12,0,2,2,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Thịnh Nguyễn,4.0,3 năm trước,"- Xem review nên đi ăn thử thì cũng đc khoảng 7/10 so vs review.
- Đồ ăn cũng bình thường, ko quá ngon cũng ko đến nổi dở, ốc sò cũng bình thường ko tươi lắm, tôm hùm size C thấy cũng ko chắc thịt lắm. Giá cả thì khá hợp lý, …",google_maps_reviews_20260513_233550.csv,xem review nên đi ăn thử thì cũng đc khoảng so vs review đồ ăn cũng bình thường ko quá ngon cũng ko đến nổi dở ốc sò cũng bình thường ko tươi lắm tôm hùm size c thấy cũng ko chắc thịt lắm giá cả thì khá hợp lý,50,3,0,0,2
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",QUY HUYNH,4.0,một năm trước,Các món làm nhanh. Sở trường quán là các món trứng muối,google_maps_reviews_20260513_233550.csv,các món làm nhanh sở trường quán là các món trứng muối,12,3,0,0,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Huyền Mỹ,4.0,9 tháng trước,"nhân viên order thái độ sau lưng khách thật sự, đi ăn mà còn bị nhân viên cợt nhả :)), quán nhớ kiểm trả kĩ đồ ăn nhé rớt tóc ở trỏng =)), đồ ăn ngon thiệt, giá cả cũng okela. Chỉ có nhân viên là tệ :)))",google_maps_reviews_20260513_233550.csv,nhân viên order thái độ sau lưng khách thật sự đi ăn mà còn bị nhân viên cợt nhả quán nhớ kiểm trả kĩ đồ ăn nhé rớt tóc ở trỏng đồ ăn ngon thiệt giá cả cũng okela chỉ có nhân viên là tệ,45,2,1,1,2
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Le Phuong,4.0,3 tháng trước,"Nêm nếm ngon, nc chấm ngon, ko gian cũng tạm ổn",google_maps_reviews_20260513_233550.csv,nêm nếm ngon nc chấm ngon ko gian cũng tạm ổn,11,2,0,3,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Quốc Dũng 16-01-92 Nguyễn,4.0,5 tháng trước,Cũng ngon. Mức giá vừa phải. Sẽ quay lại.,google_maps_reviews_20260513_233550.csv,cũng ngon mức giá vừa phải sẽ quay lại,9,2,0,0,2
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Hồng Ngọc Nguyễn,4.0,một năm trước,"Đồ ăn có món ngon món bth, nhân viên hơi chậm, chưa biết để ý nhu cầu khách. Cần cải thiện hơi chút",google_maps_reviews_20260513_233550.csv,đồ ăn có món ngon món bth nhân viên hơi chậm chưa biết để ý nhu cầu khách cần cải thiện hơi chút,23,3,1,0,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Tâm Nguyễn,4.0,7 tháng trước,"Đồ ăn hợp vị, nhân viên Tuấn nhiệt tình cute",google_maps_reviews_20260513_233550.csv,đồ ăn hợp vị nhân viên tuấn nhiệt tình cute,10,2,2,0,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Thương Lê,4.0,Thời gian chỉnh sửa: một năm trước,"Trứng muối đậm đà. Mấy món về sốt trứng muối đều ổn.
Nhân viên tươi tắn.
Có tặng kem miễn phí nhưng các bạn nhân viên không giới thiệu, mình đi vài lần …",google_maps_reviews_20260513_233550.csv,trứng muối đậm đà mấy món về sốt trứng muối đều ổn nhân viên tươi tắn có tặng kem miễn phí nhưng các bạn nhân viên không giới thiệu mình đi vài lần,33,2,3,0,0
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Min Karry,4.0,một năm trước,"Đồ ăn giá rẻ nên phần ăn sẽ hơi ít, ốc giác xào mì hơi dai ốc bulot có cát chắc tuỳ ngày, còn lại ổn, lên món nhanh, ốc hương trứng muối vị ngon xò lông mỡ hành ngon nên thử",google_maps_reviews_20260513_233550.csv,đồ ăn giá rẻ nên phần ăn sẽ hơi ít ốc giác xào mì hơi dai ốc bulot có cát chắc tuỳ ngày còn lại ổn lên món nhanh ốc hương trứng muối vị ngon xò lông mỡ hành ngon nên thử,42,3,0,0,3
"ỐC TRỨNG MUỐI 2 - 11 đường B6 (khu K300), Tân Bình, TP.HCM",Achlys Aylmer,4.0,một năm trước,"Giá rẻ nhưng vị đối với mình là bình thường 😅 nếu ai rủ đi thì đi chứ tự mình sẽ không quay lại
Mình thấy nó cứ lai lai kiểu gì, kiểu ngọt sữa (?) …",google_maps_reviews_20260513_233550.csv,giá rẻ nhưng vị đối với mình là bình thường nếu ai rủ đi thì đi chứ tự mình sẽ không quay lại mình thấy nó cứ lai lai kiểu gì kiểu ngọt sữa,34,1,0,0,2
