place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Cá Tươi Quy Nhơn,Hung Nguyen,5.0,9 tháng trước,Ngon bổ rẻ nên người dân địa phương đến ăn đông. Xe ô tô Tô thập cẩm 35k quá trời nhiều loại hải sản. Thích hợp là 1 món ăn sáng nên thử khi đến thăm Quy Nhơn.,google_maps_reviews_20260514_020235.csv,ngon bổ rẻ nên người dân địa phương đến ăn đông xe ô tô tô thập cẩm k quá trời nhiều loại hải sản thích hợp là món ăn sáng nên thử khi đến thăm quy nhơn,37,2,0,0,2
Bún Cá Tươi Quy Nhơn,Minh Tuấn Trịnh,5.0,2 tháng trước,"Đồ ăn ngon, giá mềm. Rất đáng để ghé nhìu lần",google_maps_reviews_20260514_020235.csv,đồ ăn ngon giá mềm rất đáng để ghé nhìu lần,11,2,0,0,2
Bún Cá Tươi Quy Nhơn,Nguyệt Minh Hồ,5.0,2 tháng trước,"Bún ngon, full toping, giá hợp lý",google_maps_reviews_20260514_020235.csv,bún ngon full toping giá hợp lý,7,2,0,0,2
BCB - Burgers Cocktails Beers,Naroon,5.0,2 tuần trước,"Giá hơi cao một chút, nhưng bánh mì kẹp thịt rất ngon, nên tôi muốn quay lại đây. …",google_maps_reviews_20260514_020235.csv,giá hơi cao một chút nhưng bánh mì kẹp thịt rất ngon nên tôi muốn quay lại đây,18,2,0,0,3
BCB - Burgers Cocktails Beers,쨔샤꾸러,5.0,một năm trước,Bánh mì kẹp thịt rất ngon.,google_maps_reviews_20260514_020235.csv,bánh mì kẹp thịt rất ngon,6,2,0,0,0
BCB - Burgers Cocktails Beers,shi ono,5.0,3 năm trước,Những chiếc bánh burger ngon đúng vị và nhân viên thân thiện.,google_maps_reviews_20260514_020235.csv,những chiếc bánh burger ngon đúng vị và nhân viên thân thiện,12,2,2,0,0
Bún Cá Tươi Quy Nhơn,Duy Khánh Phan,5.0,một năm trước,"Bún mắt cá ngừ ở đây rất ngon, vừa miệng, nước lèo ngọt, 35k 1 tô. Chả cá cũng ngon. Đây kiểu là quán của dân bản địa nên ai đến du lịch nên ăn thử",google_maps_reviews_20260514_020235.csv,bún mắt cá ngừ ở đây rất ngon vừa miệng nước lèo ngọt k tô chả cá cũng ngon đây kiểu là quán của dân bản địa nên ai đến du lịch nên ăn thử,35,2,0,0,2
BCB - Burgers Cocktails Beers,Jack McRobert,5.0,6 tháng trước,Burger ngon nhất ở D7,google_maps_reviews_20260514_020235.csv,burger ngon nhất ở d,5,2,0,0,0
BCB - Burgers Cocktails Beers,CHIU Chiu,5.0,10 tháng trước,"Đồ ăn ở mức trung bình. Tuy nhiên, dịch vụ thân thiện, khiến đây trở thành lựa chọn tốt cho bữa sáng muộn.",google_maps_reviews_20260514_020235.csv,đồ ăn ở mức trung bình tuy nhiên dịch vụ thân thiện khiến đây trở thành lựa chọn tốt cho bữa sáng muộn,23,3,2,0,0
BCB - Burgers Cocktails Beers,Fengyao Cheng,5.0,một năm trước,"Đã thử hơn 10 quán burger ở Thành phố Hồ Chí Minh, quán này chắc chắn nằm trong top ba. Hương vị bánh mì kẹp thịt ở đây rất đúng kiểu Tây. Điểm trừ duy nhất là nằm ở Quận 7, khá xa trung tâm thành phố.",google_maps_reviews_20260514_020235.csv,đã thử hơn quán burger ở thành phố hồ chí minh quán này chắc chắn nằm trong top ba hương vị bánh mì kẹp thịt ở đây rất đúng kiểu tây điểm trừ duy nhất là nằm ở quận khá xa trung tâm thành phố,45,2,0,3,0
BCB - Burgers Cocktails Beers,Владимир Мавлютов,5.0,6 tháng trước,Một nơi rất đẹp. Tôi đã đến đó nhiều lần và nơi này luôn là nơi dễ chịu để ở.,google_maps_reviews_20260514_020235.csv,một nơi rất đẹp tôi đã đến đó nhiều lần và nơi này luôn là nơi dễ chịu để ở,20,0,0,2,0
Bún Cá Tươi Quy Nhơn,Chi Danny Phạm,5.0,một năm trước,"Rất ngon và giá cả phải chăng, xứng đáng ăn lại nhiều lần, các chị thân thiện nhiệt tình, quán rộng rãi mát mẻ, mực hấp liên tục khá tươi, quán nghỉ mùng 1, 30 âm nên mọi người chú ý nhé",google_maps_reviews_20260514_020235.csv,rất ngon và giá cả phải chăng xứng đáng ăn lại nhiều lần các chị thân thiện nhiệt tình quán rộng rãi mát mẻ mực hấp liên tục khá tươi quán nghỉ mùng âm nên mọi người chú ý nhé,40,2,2,2,2
Bún Cá Tươi Quy Nhơn,Vân Nguyễn,5.0,11 tháng trước,Nhà mình có 2 ngày ở quy nhơn và cả 2ng đều ăn sáng ở đây. Nc lèo ngon ngọt. Cá mực tươi . Chị bán dễ thương nhiệt tình. Quán hơi chật 1 xíu nếu đông khách.,google_maps_reviews_20260514_020235.csv,nhà mình có ngày ở quy nhơn và cả ng đều ăn sáng ở đây nc lèo ngon ngọt cá mực tươi chị bán dễ thương nhiệt tình quán hơi chật xíu nếu đông khách,35,2,2,3,0
