place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm gà bà Buội,DanhDung Nguyen,1.0,7 tháng trước,Đến ăn cơm nguội. Gọi suất lẻ thì hết,google_maps_reviews_20260517_131018.csv,đến ăn cơm nguội gọi suất lẻ thì hết,9,1,0,0,0
Cơm gà bà Buội,Quan Hoang,1.0,5 tháng trước,Tôi đã ăn ở đây vài lần nhưng bị nhân viên phục vụ cư xử tệ. Sẽ không quay lại nữa.,google_maps_reviews_20260517_131018.csv,tôi đã ăn ở đây vài lần nhưng bị nhân viên phục vụ cư xử tệ sẽ không quay lại nữa,21,0,1,0,0
Cơm gà bà Buội,Phi cẩm ly Nguyễn,1.0,9 tháng trước,"Không đáng ăn, kêu rẽ khoong được, phải bắt buộc chọn combo, không nên ăn",google_maps_reviews_20260517_131018.csv,không đáng ăn kêu rẽ khoong được phải bắt buộc chọn combo không nên ăn,15,1,0,0,1
Cơm gà bà Buội,Trung Võ,1.0,3 năm trước,"Trải nghiệm cực tệ khi đi khách 2 người.
Nhân viên phục vụ phớt lờ khách lẻ 2 người hơn là nhóm gia đình vô ăn.
Hôm nay 21 tháng 8 năm 2022 lúc 18h30 mình có vô ăn. Mình là cặp đôi. Mình đang …",google_maps_reviews_20260517_131018.csv,trải nghiệm cực tệ khi đi khách người nhân viên phục vụ phớt lờ khách lẻ người hơn là nhóm gia đình vô ăn hôm nay tháng năm lúc h mình có vô ăn mình là cặp đôi mình đang,40,0,1,0,0
Cơm gà bà Buội,Nam Lương,1.0,3 năm trước,"Đoàn mình có người đứng ngoài mua trà tắc vào sau, mấy người mua nước đi vào họ k cho vào vì không mua nước, thế là phải tách đoàn ăn quán khác. Cơm thì ăn cũng bình thường, được ít.",google_maps_reviews_20260517_131018.csv,đoàn mình có người đứng ngoài mua trà tắc vào sau mấy người mua nước đi vào họ k cho vào vì không mua nước thế là phải tách đoàn ăn quán khác cơm thì ăn cũng bình thường được ít,41,3,1,0,0
Cơm gà bà Buội,Hoàng Thịnh,1.0,2 năm trước,"Đi ăn 1 người vào tầm 13h chiều, quán không full khách nhưng nhân viên và chủ quán không quan tâm, không chịu dọn bàn và đưa menu để order mặc dù đã nhắc nhiều lần",google_maps_reviews_20260517_131018.csv,đi ăn người vào tầm h chiều quán không full khách nhưng nhân viên và chủ quán không quan tâm không chịu dọn bàn và đưa menu để order mặc dù đã nhắc nhiều lần,35,0,1,0,0
Cơm Niêu Đồng Quê Cơ Sở 1 Kon Tum,Pham Thang,1.0,một năm trước,Đồ ăn bị mặn nhưng báo thì không hổ trợ!,google_maps_reviews_20260516_102712.csv,đồ ăn bị mặn nhưng báo thì không hổ trợ,10,1,1,0,0
Cơm Niêu Ấm - Đắk Mil,"Nguyễn Hoàng Anh Thư, Đan Thư Lớp 6a13",1.0,9 tháng trước,Nhân viên chán thực sự ko còn gì để nói,google_maps_reviews_20260516_102712.csv,nhân viên chán thực sự ko còn gì để nói,10,0,1,0,0
Cơm gà Tuyết Nhung,Trung Hieu Duong,1.0,5 ngày trước,"Gà giòn và ngọt, cơm thì đậm đà và khô đúng vị mình thích, nước chấm vị cũng ổn. …",google_maps_reviews_20260517_131018.csv,gà giòn và ngọt cơm thì đậm đà và khô đúng vị mình thích nước chấm vị cũng ổn,19,2,0,0,0
Cơm gà Tuyết Nhung,Biu Boo Bip,1.0,6 năm trước,Bán càng ngày càng bớt...,google_maps_reviews_20260517_131018.csv,bán càng ngày càng bớt,5,1,0,0,0
Cơm gà Tuyết Nhung,Diệu Hiền Ngụy,1.0,8 năm trước,Ăn tạm chứ ko ngon.. đã ăn vì 1 vài ý kiến nói là ngon.. nhưng mà ko mgon lắm..  cao tiền.. phục vụ lại chiu trod,google_maps_reviews_20260517_131018.csv,ăn tạm chứ ko ngon đã ăn vì vài ý kiến nói là ngon nhưng mà ko mgon lắm cao tiền phục vụ lại chiu trod,26,1,1,0,1
Cơm gà Tuyết Nhung,Kim-Khương Huỳnh,1.0,6 năm trước,"Vị tệ. Cơm thì khô, thịt gà thì dai. Giá đắt hơn so với các quán địa phương khác có vị ngon hơn.",google_maps_reviews_20260517_131018.csv,vị tệ cơm thì khô thịt gà thì dai giá đắt hơn so với các quán địa phương khác có vị ngon hơn,23,1,0,0,1
Cơm Niêu 132 An Khê,Thuỳ Trang (Fallen Angle),1.0,một năm trước,"Quán tệ, tiếp khách cẩu thả",google_maps_reviews_20260516_102712.csv,quán tệ tiếp khách cẩu thả,6,0,1,0,0
Cơm Niêu 132 An Khê,Van Ho,1.0,5 năm trước,Cơm niêu 2 món 3 người ăn 195k . Không Bình Dân đâu ạ,google_maps_reviews_20260516_102712.csv,cơm niêu món người ăn k không bình dân đâu ạ,11,0,0,0,1
Cơm Niêu 132 An Khê,Tuan Nguyen,1.0,7 năm trước,"Ăn ở đây rất ngon, giá cả phải chăng",google_maps_reviews_20260516_102712.csv,ăn ở đây rất ngon giá cả phải chăng,9,2,0,0,2
Cơm Niêu 132 An Khê,Bắc Nguyễn,1.0,một năm trước,"Chờ 1 tiếng rưỡi không ra món, thua.",google_maps_reviews_20260516_102712.csv,chờ tiếng rưỡi không ra món thua,7,0,1,0,0
Cơm Niêu 132 An Khê,Thùy Trang,1.0,một năm trước,Tôi có sao hai bà nội và đứa cháu gái 0 sao. Xin hứa ko đi lại lần 2,google_maps_reviews_20260516_102712.csv,tôi có sao hai bà nội và đứa cháu gái sao xin hứa ko đi lại lần,17,0,0,0,0
Cơm Niêu 132 An Khê,Trung Bắc Nguyễn,1.0,một năm trước,Phục vụ kém đồ ăn làm thì lâu.Lên ngồi hơn 1 tiếng rưỡi ko ai thèm hỏi han ji.,google_maps_reviews_20260516_102712.csv,phục vụ kém đồ ăn làm thì lâu lên ngồi hơn tiếng rưỡi ko ai thèm hỏi han ji,19,0,1,0,0
Cơm Niêu 132 An Khê,Game Tai,1.0,một năm trước,Một cảm giác thật tệ. Phục vụ như muốn ko cho khách ăn. Nhất là bà già,google_maps_reviews_20260516_102712.csv,một cảm giác thật tệ phục vụ như muốn ko cho khách ăn nhất là bà già,17,0,1,0,0
Cơm Niêu 132 An Khê,Văn Đạo Võ,1.0,10 tháng trước,"Đồ ăn ngon, phục vụ lịch sự",google_maps_reviews_20260516_102712.csv,đồ ăn ngon phục vụ lịch sự,7,2,2,0,0
Cơm gà Tuyết Nhung,LTB Duong,1.0,8 năm trước,Cơm gà không ngon. Chỉ được cái tiếng chứ ăn dở tệ.,google_maps_reviews_20260517_131018.csv,cơm gà không ngon chỉ được cái tiếng chứ ăn dở tệ,12,1,0,0,0
Cơm gà Tuyết Nhung,TIM NGUYEN,1.0,4 năm trước,"Quan com ga Tuyet Nhung . Lam khach dau long ,de lam niem vui. Toi thay van tre trung va vui ve . Co gai hau ban noi ( Ong ngoai an mon gi a ) Xoc qua",google_maps_reviews_20260517_131018.csv,quan com ga tuyet nhung lam khach dau long de lam niem vui toi thay van tre trung va vui ve co gai hau ban noi ong ngoai an mon gi a xoc qua,34,0,1,0,0
Cơm gà Tuyết Nhung,Minh Khổng,1.0,4 năm trước,"Mua 2 hộp cơm đùi về ,  ăn 30 tới 1h sau cả 2 đau bụng hết",google_maps_reviews_20260517_131018.csv,mua hộp cơm đùi về ăn tới h sau cả đau bụng hết,13,1,0,0,0
Cơm gà Tuyết Nhung,chalyteo nguyen,1.0,7 năm trước,Quán cơm đông. Chủ quán nói chuyện rất khinh người,google_maps_reviews_20260517_131018.csv,quán cơm đông chủ quán nói chuyện rất khinh người,10,0,1,0,0
Cơm gà Tuyết Nhung,Vinh Ngô Hoàng Lê,1.0,5 năm trước,"Cơm tạm được, nhưng thái độ phục vụ cực kỳ tệ.",google_maps_reviews_20260517_131018.csv,cơm tạm được nhưng thái độ phục vụ cực kỳ tệ,11,3,1,0,0
Cơm gà Tuyết Nhung,Hiep Dang,1.0,Thời gian chỉnh sửa: 3 năm trước,"Quan phuc vu ko tot, nguoi thu tien chui khach.",google_maps_reviews_20260517_131018.csv,quan phuc vu ko tot nguoi thu tien chui khach,10,0,1,0,0
Cơm gà Tuyết Nhung,Quý Chu,1.0,6 năm trước,"Ăn thì tạm nhưng giá hơi chát,, được cái chấm cũng đc",google_maps_reviews_20260517_131018.csv,ăn thì tạm nhưng giá hơi chát được cái chấm cũng đc,12,3,0,0,1
Cơm gà Tuyết Nhung,Anh Phuong Le,1.0,6 năm trước,An tam duoc.ko ngon nhu quang cao,google_maps_reviews_20260517_131018.csv,an tam duoc ko ngon nhu quang cao,8,1,0,0,0
Cơm gà Tuyết Nhung,Nhung Nguyễn,1.0,6 năm trước,Nhân viên phục vụ quá kém :)),google_maps_reviews_20260517_131018.csv,nhân viên phục vụ quá kém,6,0,1,0,0
Cơm gà Tuyết Nhung,Nguyen Tien,1.0,7 năm trước,Nhân viên phục vụ như sht,google_maps_reviews_20260517_131018.csv,nhân viên phục vụ như sht,6,0,1,0,0
Cơm gà Tuyết Nhung,hr trangdam,1.0,3 năm trước,"Dở tệ
Com khô
Gà khô",google_maps_reviews_20260517_131018.csv,dở tệ com khô gà khô,6,1,0,0,0
Cơm gà bà Buội,Luan Korachi,1.0,5 năm trước,Quán phục vụ khá chảnh. Mình order phần cơm lòng gà xào thì không bán. Chỉ bán với combo gia đình. Trải nghiệm 1 lần rồi thôi sẽ không bao giờ quay lại lần 2.,google_maps_reviews_20260517_131018.csv,quán phục vụ khá chảnh mình order phần cơm lòng gà xào thì không bán chỉ bán với combo gia đình trải nghiệm lần rồi thôi sẽ không bao giờ quay lại lần,33,0,1,0,0
Cơm gà hải nam,Phạm Ngọc Chung official,1.0,8 tháng trước,Trong rau có ốc sên hay đỉa,google_maps_reviews_20260517_131018.csv,trong rau có ốc sên hay đỉa,7,1,0,0,0
Cơm gà bà Buội,Nguyễn Nho Chương (Mr. CNN),1.0,7 năm trước,"Khả năng là quan ăn giả mạo, ko phải chi nhánh của 22 Phan Châu Trinh, Hội An, Quảng Nam. Ko có các món giống tại Quán chính gốc.
Thái độ từ nhân viên tới quản lý đều rất hách dịch. Tôi hỏi mua 1 món mà tôi …",google_maps_reviews_20260517_131018.csv,khả năng là quan ăn giả mạo ko phải chi nhánh của phan châu trinh hội an quảng nam ko có các món giống tại quán chính gốc thái độ từ nhân viên tới quản lý đều rất hách dịch tôi hỏi mua món mà tôi,46,0,1,0,0
