place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Oanh Chung My,4.0,3 năm trước,"Ăn cũng dc, đồ ăn nhìu, giá bình dân, các bạn có thể gọi thêm 1 phần bún miễn phí và rau hoàn toàn free nha. Chỉ có cái không gian quán hơi chật xíu, với sàn nhà hơi dơ xíu ah",google_maps_reviews_20260514_020235.csv,ăn cũng dc đồ ăn nhìu giá bình dân các bạn có thể gọi thêm phần bún miễn phí và rau hoàn toàn free nha chỉ có cái không gian quán hơi chật xíu với sàn nhà hơi dơ xíu ah,41,2,0,1,2
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Thy Nguyen,4.0,2 năm trước,"Sạch sẽ, thoáng mát

Đồ ăn: RẤT ÍT, và không ngon (các loại chả cốm, chả chiên, nem chua rán,..) …",google_maps_reviews_20260514_020235.csv,sạch sẽ thoáng mát đồ ăn rất ít và không ngon các loại chả cốm chả chiên nem chua rán,20,1,0,2,0
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Vinh Nguyễn Tiến,4.0,một năm trước,"Bún đậu ăn cũng được, quán hơi đông vào lúc cao điểm. Nhân viên nhiệt tình",google_maps_reviews_20260514_020235.csv,bún đậu ăn cũng được quán hơi đông vào lúc cao điểm nhân viên nhiệt tình,16,3,2,3,0
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Bảo Vy Trần Như,4.0,6 tháng trước,"Đồ ăn tạm ổn, có vài lần chờ món hơi lâu, nhân viên nhiệt tình",google_maps_reviews_20260514_020235.csv,đồ ăn tạm ổn có vài lần chờ món hơi lâu nhân viên nhiệt tình,15,3,3,0,0
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,long nguyen ngoc,4.0,3 năm trước,Ngon bổ rẻ miễn phí bún thêm,google_maps_reviews_20260514_020235.csv,ngon bổ rẻ miễn phí bún thêm,7,2,0,0,2
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Đức Nhã Vlog,4.0,3 năm trước,"Hôm nay order món bún đậu nhà vua và dĩa thịt lợn. Ăn ngon ngoài ra được bún, rau thêm (1 phần free) có kẹo ngậm cho bớt hôi miệng sau khi ăn ( ka ka ka )",google_maps_reviews_20260514_020235.csv,hôm nay order món bún đậu nhà vua và dĩa thịt lợn ăn ngon ngoài ra được bún rau thêm phần free có kẹo ngậm cho bớt hôi miệng sau khi ăn ka ka ka,35,2,0,0,2
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Lợi Lương,4.0,10 tháng trước,"Nhạc ồn, món ăn tạm dc, mắm hơi nhạt chắc do pha nước nhiều",google_maps_reviews_20260514_020235.csv,nhạc ồn món ăn tạm dc mắm hơi nhạt chắc do pha nước nhiều,14,3,0,1,0
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Tân Nguyễn Văn,4.0,một năm trước,"Quán cần chỉnh lại bàn ghế ăn nhé. Thấp quá ngồi hơi mỏi.
- Thêm nhiều  bún hơn là đẹp",google_maps_reviews_20260514_020235.csv,quán cần chỉnh lại bàn ghế ăn nhé thấp quá ngồi hơi mỏi thêm nhiều bún hơn là đẹp,19,3,0,1,0
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Đức Thọ Nguyễn,4.0,3 năm trước,Ăn mấy lần ở đây. Đồ ăn khá ngon. Giá trung bình so với mặt bằng.,google_maps_reviews_20260514_020235.csv,ăn mấy lần ở đây đồ ăn khá ngon giá trung bình so với mặt bằng,16,2,0,0,3
Bún Đậu Mắm Tôm – VUA ĐẬU & BÚN ĐẬU NHÀ VUA – 231 Nguyễn Thị Nhỏ,Long Tô,4.0,4 năm trước,"Quán nghỉ trưa đến 3h30' chiều mới hoạt động lại.
Quán làm ngon, bày biện đẹp.",google_maps_reviews_20260514_020235.csv,quán nghỉ trưa đến h chiều mới hoạt động lại quán làm ngon bày biện đẹp,16,2,0,2,0
