place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Bò O Thi,Max Day,4.0,5 năm trước,"Bún bò ngon, giá hơi cao.",google_maps_reviews_20260514_020235.csv,bún bò ngon giá hơi cao,6,2,0,0,1
Bún Bò O Thi,Từ Nam Ra Bắc,4.0,8 năm trước,"Ngon, nhưng có khi phục vụ hơi lâu",google_maps_reviews_20260514_020235.csv,ngon nhưng có khi phục vụ hơi lâu,8,2,1,0,0
Bún Riêu Cô Hương Béo,Phi Đỗ,4.0,2 năm trước,"Đồ ăn vị khá ổn, nhưng ít so với giá tiền. Điểm trừ là quán có mùi gì rất nồng khó chịu, ăn để trải nghiệm thì vẫn ok",google_maps_reviews_20260514_020235.csv,đồ ăn vị khá ổn nhưng ít so với giá tiền điểm trừ là quán có mùi gì rất nồng khó chịu ăn để trải nghiệm thì vẫn ok,29,3,0,1,3
Amano Pizza,Trung Tran,4.0,2 năm trước,Chất lượng bánh ngon so với giá cả. Nên cập nhật thông tin về thời gian mở cửa trên Google,google_maps_reviews_20260514_020235.csv,chất lượng bánh ngon so với giá cả nên cập nhật thông tin về thời gian mở cửa trên google,20,2,0,0,2
Bún Riêu Cô Hương Béo,I L,4.0,một năm trước,Bún riêu ngon và tôi sẽ quay lại nếu có dịp đến khu vực này. Họ có biển báo ghi rõ rau củ dùng cho món ăn được trồng tại trang trại của chính họ. Tôi rất thích điều đó.,google_maps_reviews_20260514_020235.csv,bún riêu ngon và tôi sẽ quay lại nếu có dịp đến khu vực này họ có biển báo ghi rõ rau củ dùng cho món ăn được trồng tại trang trại của chính họ tôi rất thích điều đó,40,2,0,0,0
Bún Riêu Cô Hương Béo,Kai the local,4.0,Thời gian chỉnh sửa: 3 năm trước,"ăn được,
viên mọc có tôm, ăn giòn
Nước hơi sánh và đậm …",google_maps_reviews_20260514_020235.csv,ăn được viên mọc có tôm ăn giòn nước hơi sánh và đậm,13,3,0,0,0
Bún Riêu Cô Hương Béo,Cet V,4.0,một năm trước,Quán nên cải thiện tương ớt chấm nem chua rán,google_maps_reviews_20260514_020235.csv,quán nên cải thiện tương ớt chấm nem chua rán,10,1,0,0,0
Bún Riêu Cô Hương Béo,Như Võ,4.0,3 năm trước,"Ăn cũng được nhưng mình không thích lắm, chắc do nấu theo vị Hà Nội, khác nhiều so với bún riêu miền nam 😋 …",google_maps_reviews_20260514_020235.csv,ăn cũng được nhưng mình không thích lắm chắc do nấu theo vị hà nội khác nhiều so với bún riêu miền nam,23,3,0,0,0
Bún Riêu Cô Hương Béo,Khang Le Anh,4.0,một năm trước,"Đồ ăn không hợp khẩu vị mình lắm, riêu hơi ít, đi trưa cũng hơi nóng 1 xíu",google_maps_reviews_20260514_020235.csv,đồ ăn không hợp khẩu vị mình lắm riêu hơi ít đi trưa cũng hơi nóng xíu,17,1,0,3,3
Bún Riêu Cô Hương Béo,Hong Chau Dao,4.0,3 năm trước,"Một phiên bản thú vị của món bún riêu nổi tiếng. Nếu theo ý kiến ​​cá nhân của tôi thì nó hơi nhiều dầu mỡ. Tuy nhiên, tôi thích việc họ có nhiều lựa chọn topping khác nhau.",google_maps_reviews_20260514_020235.csv,một phiên bản thú vị của món bún riêu nổi tiếng nếu theo ý kiến cá nhân của tôi thì nó hơi nhiều dầu mỡ tuy nhiên tôi thích việc họ có nhiều lựa chọn topping khác nhau,38,3,0,0,0
