place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún Riêu Tôm Thuận Phúc,Như Trương,4.0,một năm trước,"Bún riêu khá ngon, một phần ăn rất no",google_maps_reviews_20260514_020235.csv,bún riêu khá ngon một phần ăn rất no,9,2,0,0,0
Bún Riêu Tôm Thuận Phúc,Le Thanh,4.0,một năm trước,"Bún riêu ngon, nhưng vì đông khách nên phục vụ hơi lâu.",google_maps_reviews_20260514_020235.csv,bún riêu ngon nhưng vì đông khách nên phục vụ hơi lâu,12,2,1,0,0
Bún Riêu Tôm Thuận Phúc,Thanh Local Guide,4.0,6 năm trước,"Bún riêu tôm có đầy đủ các loại hải sản, quán khá rộng, đặc biệt riêu cua và viên ốc giác",google_maps_reviews_20260514_020235.csv,bún riêu tôm có đầy đủ các loại hải sản quán khá rộng đặc biệt riêu cua và viên ốc giác,21,2,0,2,0
Bún Riêu Tôm Thuận Phúc,Tuong Le,4.0,7 năm trước,"Ăn ổn, có nhiều loại như tôm ,mực, xa xíu nhưng chỉ khác phần topping chứ nước dùng là 1 loại. Tô trung bình 45k -60k.  quán hơi nóng",google_maps_reviews_20260514_020235.csv,ăn ổn có nhiều loại như tôm mực xa xíu nhưng chỉ khác phần topping chứ nước dùng là loại tô trung bình k k quán hơi nóng,28,3,0,1,3
Bún Riêu Tôm Thuận Phúc,Tran Minh Tuan,4.0,3 năm trước,"Điểm cộng: quán rộng rãi, sạch sẽ. Có quầy nước chấm tự pha khá thích. Menu có bánh canh và bún riêu với món ăn kèm đa dạng. Hải sản tươi và ngon. …",google_maps_reviews_20260514_020235.csv,điểm cộng quán rộng rãi sạch sẽ có quầy nước chấm tự pha khá thích menu có bánh canh và bún riêu với món ăn kèm đa dạng hải sản tươi và ngon,33,2,0,2,0
Bún Riêu Tôm Thuận Phúc,Sơn Hồ Bảo,4.0,Thời gian chỉnh sửa: 3 năm trước,"Quán khá đông và cuối tuần, bún ngon, hơi ngọt! Nhân viên phục vụ nhanh nhẹn.",google_maps_reviews_20260514_020235.csv,quán khá đông và cuối tuần bún ngon hơi ngọt nhân viên phục vụ nhanh nhẹn,16,3,2,0,0
Bún Riêu Tôm Thuận Phúc,U Afraid? Are,4.0,2 năm trước,"Mình ăn bún bề bề,giá hơi cao nhưng mà cũng ổn,huyết ăn vị hơi lạ,riêu ngon,bề bề không được tươi lắm,nước chấm không hợp khẩu vị,nước chanh dây ngon,phục vụ khá nhiệt tình.",google_maps_reviews_20260514_020235.csv,mình ăn bún bề bề giá hơi cao nhưng mà cũng ổn huyết ăn vị hơi lạ riêu ngon bề bề không được tươi lắm nước chấm không hợp khẩu vị nước chanh dây ngon phục vụ khá nhiệt tình,40,3,2,0,1
Bún Riêu Tôm Thuận Phúc,Nghia Minh,4.0,2 năm trước,"Ngon lắm, quán hơi đông nhưng phục vụ khá  nhanh chóng!
Đáng quay lại",google_maps_reviews_20260514_020235.csv,ngon lắm quán hơi đông nhưng phục vụ khá nhanh chóng đáng quay lại,14,2,2,0,0
Bún Riêu Tôm Thuận Phúc,Thiệu Huy Trương,4.0,3 năm trước,"Nhân viên thân thiện gọi đồ ăn nhanh , nước dùng bún riêu ngọt nước ngon . Điểm trừ là khi bưng tô bún ra thì hơi nguội không. Khi mình bỏ rau giá vào thì càng nguội thêm nên ăn cảm giác không ngon miệng.",google_maps_reviews_20260514_020235.csv,nhân viên thân thiện gọi đồ ăn nhanh nước dùng bún riêu ngọt nước ngon điểm trừ là khi bưng tô bún ra thì hơi nguội không khi mình bỏ rau giá vào thì càng nguội thêm nên ăn cảm giác không ngon miệng,44,3,2,0,0
Bún Riêu Tôm Thuận Phúc,Đảo Lê Minh,4.0,10 tháng trước,Đồ ăn và dịch vụ ổn. Nhưng giá cũng khá cao. Không có gì đặc biệt lắm,google_maps_reviews_20260514_020235.csv,đồ ăn và dịch vụ ổn nhưng giá cũng khá cao không có gì đặc biệt lắm,17,3,3,0,1
