place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm Trưa Văn Phòng Đỗ Thụy,andy yeoh,1.0,3 năm trước,"Ăn 3 năm trước thì dĩa rau sống  nguyên con giun đất , mới ăn lại thì nguyên tổ trứng sâu róm . Quản lý thì qua loa đền bù cho mấy chén chè . Đồ ăn thì ok , ăn được",google_maps_reviews_20260517_131018.csv,ăn năm trước thì dĩa rau sống nguyên con giun đất mới ăn lại thì nguyên tổ trứng sâu róm quản lý thì qua loa đền bù cho mấy chén chè đồ ăn thì ok ăn được,37,1,1,0,0
Cơm Trưa Văn Phòng Đỗ Thụy,Văn Lâm Nguyễn,1.0,3 năm trước,"-kg niêm yết giá
- tính tiền ghi buil thủ công
- 2 người ăn: 286k gồm thịt kho tôm, canh đầu cá bông lau (toàn xương), sườn kho …",google_maps_reviews_20260517_131018.csv,kg niêm yết giá tính tiền ghi buil thủ công người ăn k gồm thịt kho tôm canh đầu cá bông lau toàn xương sườn kho,26,3,0,0,1
Cơm Trưa Văn Phòng Đỗ Thụy,Vui Khúc,1.0,2 năm trước,"Nhờ gói giúp đồ ăn thừa mang về mà cầm đống bọc kêu tự làm đi, thái độ rất chi là ...",google_maps_reviews_20260517_131018.csv,nhờ gói giúp đồ ăn thừa mang về mà cầm đống bọc kêu tự làm đi thái độ rất chi là,21,0,1,0,0
Cơm Trưa Văn Phòng Đỗ Thụy,Huỳnh Kim Sinh,1.0,một năm trước,"phần cơm thịt luộc cà pháo 70k nhưng thịt toàn mỡ, cà pháo chua đen!!!",google_maps_reviews_20260517_131018.csv,phần cơm thịt luộc cà pháo k nhưng thịt toàn mỡ cà pháo chua đen,15,1,0,0,1
Cơm Trưa Văn Phòng Đỗ Thụy,Chinh Khuong,1.0,4 năm trước,"Mắc khỏi bàn ; cơm trong dĩa cũng tính là 1 dĩa cơm thêm nha :)
Không tới lần 2",google_maps_reviews_20260517_131018.csv,mắc khỏi bàn cơm trong dĩa cũng tính là dĩa cơm thêm nha không tới lần,16,3,0,0,1
Cơm Trưa Văn Phòng Đỗ Thụy,Phận Mạc Thị,1.0,2 năm trước,"Món ăn tệ, giá quá đắt",google_maps_reviews_20260517_131018.csv,món ăn tệ giá quá đắt,6,1,0,0,1
Cơm Trưa Văn Phòng Đỗ Thụy,Van Nguyen Thai,1.0,5 năm trước,Mac nhu cho _ thua com binh dan 30k,google_maps_reviews_20260517_131018.csv,mac nhu cho _ thua com binh dan k,9,0,0,0,1
Cơm Trưa Văn Phòng Đỗ Thụy,Lonely saigon,1.0,8 năm trước,Chảnh chó. Giá trên trời,google_maps_reviews_20260517_131018.csv,chảnh chó giá trên trời,5,0,1,0,1
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,алексей щербаков,1.0,2 năm trước,Chỉ nên đến những thủy cung để quay phim... Món ăn không ngon và lại đắt tiền.,google_maps_reviews_20260516_102712.csv,chỉ nên đến những thủy cung để quay phim món ăn không ngon và lại đắt tiền,17,1,0,0,1
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,Валентина Н,1.0,một năm trước,"Đồ ăn ở đây cay, họ thậm chí không hề báo trước, không ngon, mà lại đắt hơn những nơi khác. Không có lời chào hỏi hay sự tôn trọng nào, bàn ghế thì bẩn, không được lau chùi và cũ kỹ. Tôi hối hận vì đã đến đó 🤢 …",google_maps_reviews_20260516_102712.csv,đồ ăn ở đây cay họ thậm chí không hề báo trước không ngon mà lại đắt hơn những nơi khác không có lời chào hỏi hay sự tôn trọng nào bàn ghế thì bẩn không được lau chùi và cũ kỹ tôi hối hận vì đã đến đó,49,1,1,1,1
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,Ксения З,1.0,6 tháng trước,"Hôm qua chúng tôi bị ngộ độc hải sản ở đây.

Chúng tôi không khuyến khích điều này.",google_maps_reviews_20260516_102712.csv,hôm qua chúng tôi bị ngộ độc hải sản ở đây chúng tôi không khuyến khích điều này,18,1,0,0,0
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,Yury Binetski,1.0,một năm trước,"Cơm dở nhất tôi từng ăn ở Việt Nam trong ba năm qua. Hoàn toàn nhạt nhẽo, và họ cho 30 gram nước sốt vào mỗi kg cơm. Mọi thứ đều ngon, trừ đồ ăn.",google_maps_reviews_20260516_102712.csv,cơm dở nhất tôi từng ăn ở việt nam trong ba năm qua hoàn toàn nhạt nhẽo và họ cho gram nước sốt vào mỗi kg cơm mọi thứ đều ngon trừ đồ ăn,34,1,0,0,0
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,이지영,1.0,một năm trước,Tôi không hiểu tại sao lại có đánh giá này... Phần ngon nhất là tương cà.,google_maps_reviews_20260516_102712.csv,tôi không hiểu tại sao lại có đánh giá này phần ngon nhất là tương cà,16,3,0,0,0
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,Семён «Келеборн» Сысоев,1.0,6 tháng trước,"Chúng tôi đến, gọi sò điệp và hàu, và bị ngộ độc thực phẩm! Chúng tôi đã trả 1.000.000 đồng chỉ để được một cái ôm từ một người bạn da trắng.",google_maps_reviews_20260516_102712.csv,chúng tôi đến gọi sò điệp và hàu và bị ngộ độc thực phẩm chúng tôi đã trả đồng chỉ để được một cái ôm từ một người bạn da trắng,31,1,0,0,1
Cơm Niêu Hải Sản Phan Thiết - Việt Xưa,Mai Phuong Vo,1.0,2 năm trước,"Đồ cân tại hồ nhưng ốc hương ăn bị xạm, ốm (như đồ đông lạnh). Sò lông xào tỏi bị sống. Chế biến không ngon",google_maps_reviews_20260516_102712.csv,đồ cân tại hồ nhưng ốc hương ăn bị xạm ốm như đồ đông lạnh sò lông xào tỏi bị sống chế biến không ngon,25,1,0,0,0
Cơm Niêu Hương Vị Việt,Thao Pham Tran,1.0,2 tháng trước,"Chúng tôi chọn nhà hàng này vì nó hứa hẹn nhiều món ăn và giá cả có vẻ hấp dẫn. Thật không may, chuyến thăm của chúng tôi rất đáng thất vọng: …",google_maps_reviews_20260516_102712.csv,chúng tôi chọn nhà hàng này vì nó hứa hẹn nhiều món ăn và giá cả có vẻ hấp dẫn thật không may chuyến thăm của chúng tôi rất đáng thất vọng,32,0,0,0,0
