place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm Niêu Sài Gòn,Nam Nguyen,1.0,một năm trước,"Xôi cua! Thật sự là một phần nhỏ nhưng rất ngon.
1. Giá cua trên thị trường khoảng 350.000 VND/kg. Cần lưu ý rằng giá cao nhất chỉ khoảng 700.000 VND!
2. Chúng tôi bị tính 1.200 VNĐ cho một con cua chỉ khoảng 300 gram. Thật là nực cười!",google_maps_reviews_20260516_102712.csv,xôi cua thật sự là một phần nhỏ nhưng rất ngon giá cua trên thị trường khoảng vnd kg cần lưu ý rằng giá cao nhất chỉ khoảng vnd chúng tôi bị tính vnđ cho một con cua chỉ khoảng gram thật là nực cười,45,2,0,0,1
Cơm Nhà 1989,tung Ly,1.0,3 năm trước,Tệ nhân viên thái độ đồ ăn bình thường,google_maps_reviews_20260516_102712.csv,tệ nhân viên thái độ đồ ăn bình thường,9,3,1,0,0
Cơm Nhà 1989,Văn Ngọc Nguyễn,1.0,7 năm trước,"Nhân viên bất lịch sự
Chén mẻ
Đồ ăn ko ngon",google_maps_reviews_20260516_102712.csv,nhân viên bất lịch sự chén mẻ đồ ăn ko ngon,11,1,1,1,0
Cơm Nhà 1989,Thanh-Nhut Tran,1.0,5 năm trước,"Phục vụ chậm, lơ là. Thái độ nhân viên khó chịu.",google_maps_reviews_20260516_102712.csv,phục vụ chậm lơ là thái độ nhân viên khó chịu,11,0,1,0,0
Cơm Nhà 1989,Văn Hà Nguyễn,1.0,7 năm trước,"Quán ăn ngon, rộng rãi thoáng mát.",google_maps_reviews_20260516_102712.csv,quán ăn ngon rộng rãi thoáng mát,7,2,0,2,0
Cơm Nhà 1989,Minh Hưng Chu,1.0,Thời gian chỉnh sửa: một năm trước,"Nv quán quá kinh khủng, không có lần sau",google_maps_reviews_20260516_102712.csv,nv quán quá kinh khủng không có lần sau,9,0,1,0,0
Cơm Nhà 1989,Ngọc Nguyễn,1.0,3 năm trước,"Phải gọi là quán ăn chứ ko phải nhà hàng,",google_maps_reviews_20260516_102712.csv,phải gọi là quán ăn chứ ko phải nhà hàng,10,0,0,3,0
Cơm Nhà 1989,Kẻ Mộng Mơ,1.0,2 năm trước,Dịch vụ kém khiến trải nghiệm ăn uống tệ !,google_maps_reviews_20260516_102712.csv,dịch vụ kém khiến trải nghiệm ăn uống tệ,9,0,1,0,0
Cơm Nhà 1989,Hà Phương,1.0,2 năm trước,"Nhân viên lườm khách, cãi lại khách, thái độ không chấp nhận được!",google_maps_reviews_20260516_102712.csv,nhân viên lườm khách cãi lại khách thái độ không chấp nhận được,13,0,1,0,0
Cơm Nhà 1989,Thị Thùy Nị Nguyễn,1.0,một năm trước,"Thái độ nhân viên ko tốt, trả lời khách bất lịch sự",google_maps_reviews_20260516_102712.csv,thái độ nhân viên ko tốt trả lời khách bất lịch sự,12,0,1,0,0
Cơm Nhà 1989,Kiên Lê,1.0,một năm trước,Tự xem lại nhân viên của mình,google_maps_reviews_20260516_102712.csv,tự xem lại nhân viên của mình,7,0,1,0,0
Cơm Nhà 1989,mập đù vlog,1.0,10 tháng trước,"Nhân viên khá tệ , ngoài ra ok",google_maps_reviews_20260516_102712.csv,nhân viên khá tệ ngoài ra ok,7,0,1,0,0
Cơm Nhà 1989,Simon Worden,1.0,6 năm trước,Không ăn thì quá bẩn. Nơi này có mùi kinh khủng. Đầy ắp tôi say xỉn. Bàn dính đầy thức ăn. Bát đĩa bẩn trong một cái xô giữa sàn.,google_maps_reviews_20260516_102712.csv,không ăn thì quá bẩn nơi này có mùi kinh khủng đầy ắp tôi say xỉn bàn dính đầy thức ăn bát đĩa bẩn trong một cái xô giữa sàn,30,0,0,1,0
Cơm Nhà 1989,ông Thịnh Vlog,1.0,2 năm trước,Có số điện thoại công khai nhưng gọi đặt bàn không bao giờ nghe máy,google_maps_reviews_20260516_102712.csv,có số điện thoại công khai nhưng gọi đặt bàn không bao giờ nghe máy,15,0,1,0,0
Cơm Nhà 1989,world mobile,1.0,5 năm trước,"Nước trà chanh bị thiu, cả đoàn bị đau bụng,
Nhà hàng chối bỏ trách nhiệm",google_maps_reviews_20260516_102712.csv,nước trà chanh bị thiu cả đoàn bị đau bụng nhà hàng chối bỏ trách nhiệm,16,1,1,0,0
Cơm Nhà 1989,K - Entertainment,1.0,3 năm trước,Nhà hàng trong khu du lịch mà phục vụ 21h nghỉ thì chịu,google_maps_reviews_20260516_102712.csv,nhà hàng trong khu du lịch mà phục vụ h nghỉ thì chịu,13,0,1,0,0
Cơm Nhà 1989,Mai Lê,1.0,10 tháng trước,Thái độ nhân viên không tôn trọng khách,google_maps_reviews_20260516_102712.csv,thái độ nhân viên không tôn trọng khách,8,0,1,0,0
Cơm Nhà 1989,Thucuc Tranthi,1.0,2 năm trước,"Nhân viên thiếu ý thức, phục vụ kém, thái độ không phù hợp",google_maps_reviews_20260516_102712.csv,nhân viên thiếu ý thức phục vụ kém thái độ không phù hợp,13,0,1,0,0
Cơm Nhà 1989,Trần Quang Hưng,1.0,5 năm trước,"Thái độ phục vụ quá tệ, bực mình bỏ về không ăn nên không đánh giá về đồ ăn.",google_maps_reviews_20260516_102712.csv,thái độ phục vụ quá tệ bực mình bỏ về không ăn nên không đánh giá về đồ ăn,19,0,1,0,0
Cơm Nhà 1989,nguyen tin,1.0,3 năm trước,"Không đặt trước nhà hàng bảo không có món, phục vụ yếu kém",google_maps_reviews_20260516_102712.csv,không đặt trước nhà hàng bảo không có món phục vụ yếu kém,13,0,1,0,0
Cơm Nhà 1989,Even Nguyễn,1.0,7 năm trước,"Phục vụ chậm, không có món mà nói có làm đợi nửa tiếng. Xong ra nói 1 câu hết rồi. Bực mình",google_maps_reviews_20260516_102712.csv,phục vụ chậm không có món mà nói có làm đợi nửa tiếng xong ra nói câu hết rồi bực mình,21,0,1,0,0
Cơm Nhà 1989,Vietnam Infor Network,1.0,4 năm trước,Đồ ăn ko còn ngon như trước. Mắc nữa,google_maps_reviews_20260516_102712.csv,đồ ăn ko còn ngon như trước mắc nữa,9,1,0,0,1
Cơm Nhà 1989,Nguyen Vy,1.0,2 năm trước,Nhân viên rất là thái độ đồ ăn siêu đắt trải nghiệm rất kém sẽ không bao giờ quay lại,google_maps_reviews_20260516_102712.csv,nhân viên rất là thái độ đồ ăn siêu đắt trải nghiệm rất kém sẽ không bao giờ quay lại,20,0,1,0,1
Cơm Nhà 1989,Cuong NH,1.0,Thời gian chỉnh sửa: 8 năm trước,Đồ ăn tệ hại. Nhân viên chậm chạp và kém cỏi. Không khí không thân thiện. Một trong những nơi tệ nhất.,google_maps_reviews_20260516_102712.csv,đồ ăn tệ hại nhân viên chậm chạp và kém cỏi không khí không thân thiện một trong những nơi tệ nhất,22,1,1,1,0
Cơm Nhà 1989,Nhiên Lê,1.0,4 năm trước,"Cách phụ vụ không dc tốt , cải vời khách hàng",google_maps_reviews_20260516_102712.csv,cách phụ vụ không dc tốt cải vời khách hàng,10,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Hoang-Minh Nguyen,1.0,một năm trước,Rời khỏi nhà hàng vì phải đợi 30 phút mới có đồ ăn... Quá đông đúc và ồn ào. Không phù hợp với những ai thích dịch vụ khách hàng tốt và bữa trưa nhanh.,google_maps_reviews_20260517_131018.csv,rời khỏi nhà hàng vì phải đợi phút mới có đồ ăn quá đông đúc và ồn ào không phù hợp với những ai thích dịch vụ khách hàng tốt và bữa trưa nhanh,34,0,1,1,0
Cơm niêu Thiên Lý - Hàm Nghi,cong nguyen,1.0,2 năm trước,"Chỗ đậu xe thì không đủ chỗ, đồ ăn dỡ, đối xử với tài xế quá tệ, uổng tiền khi đến đây",google_maps_reviews_20260517_131018.csv,chỗ đậu xe thì không đủ chỗ đồ ăn dỡ đối xử với tài xế quá tệ uổng tiền khi đến đây,22,1,1,1,1
Cơm niêu Thiên Lý - Hàm Nghi,• 孔小姐 ʕ•ᴥ•ʔ • Kongcuixin,1.0,một năm trước,Chủ yếu là khách muốn đổi phương thức thanh toán cũng không làm được. Nên linh hoạt hơn.,google_maps_reviews_20260517_131018.csv,chủ yếu là khách muốn đổi phương thức thanh toán cũng không làm được nên linh hoạt hơn,18,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Lan Anh Nguyễn Vũ,1.0,3 năm trước,"chờ đồ ăn quá lâu, 1 tiếng đồng hồ mới lên được món cho 5 người. Nhân viên không responsive",google_maps_reviews_20260517_131018.csv,chờ đồ ăn quá lâu tiếng đồng hồ mới lên được món cho người nhân viên không responsive,18,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Vu Thuan,1.0,2 năm trước,Nhân viên mất dạy. Khách mua về ko mang ra cho khách để khách đứng đợi xong vô hỏi thì kêu vô tự lấy,google_maps_reviews_20260517_131018.csv,nhân viên mất dạy khách mua về ko mang ra cho khách để khách đứng đợi xong vô hỏi thì kêu vô tự lấy,24,0,1,0,0
Cơm niêu Thiên Lý - Hàm Nghi,Huy Trần,1.0,2 năm trước,Nhân viên nói bill trên 300k mới được rút thăm trúng thưởng. Lên đồ ăn rất lâu,google_maps_reviews_20260517_131018.csv,nhân viên nói bill trên k mới được rút thăm trúng thưởng lên đồ ăn rất lâu,17,0,1,0,0
Cơm Nhà 1989,Haruhisa Uchida,1.0,4 năm trước,"Nhân viên phục vụ hoàn toàn không làm việc. Họ mải nhìn điện thoại và không chú ý đến khách hàng. Món ăn thì ngon, điều đó càng khiến tôi thất vọng hơn...",google_maps_reviews_20260516_102712.csv,nhân viên phục vụ hoàn toàn không làm việc họ mải nhìn điện thoại và không chú ý đến khách hàng món ăn thì ngon điều đó càng khiến tôi thất vọng hơn,33,2,1,0,0
