place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Bún đậu Cô Liên,Cường Cao,5.0,2 tuần trước,Riêng mình thì thấy ngon nha,google_maps_reviews_20260514_020235.csv,riêng mình thì thấy ngon nha,6,2,0,0,0
Bún đậu Cô Liên,Bao Nguyen,5.0,một tuần trước,Món Đậu và Dồi ở đây ngon. Mắm Tôm cũng khá ổn. Có chỗ rửa tay,google_maps_reviews_20260514_020235.csv,món đậu và dồi ở đây ngon mắm tôm cũng khá ổn có chỗ rửa tay,16,2,0,2,0
Bún đậu Cô Liên,Apl11 Nghĩa,5.0,4 năm trước,Ngon giá cả hợp lý,google_maps_reviews_20260514_020235.csv,ngon giá cả hợp lý,5,2,0,0,2
Bún đậu Cô Liên,SÁNG NGUYỄN LÊ,5.0,5 năm trước,Đây là địa điểm tôi ăn N lần vẫn không chán,google_maps_reviews_20260514_020235.csv,đây là địa điê m tôi ăn n lần vâ n không chán,13,2,0,2,0
Bún đậu Cô Liên,Thuong Phan,5.0,2 năm trước,món bún đậu ngon rẻ.,google_maps_reviews_20260514_020235.csv,món bún đậu ngon rẻ,5,2,0,0,2
Bún đậu Cô Liên,LNL Vlog,5.0,5 năm trước,thức ăn cực ngon nha ! mình sẽ ủg hộ dài dài,google_maps_reviews_20260514_020235.csv,thức ăn cực ngon nha mình sẽ ủg hộ dài dài,11,2,0,0,0
Bún đậu Cô Liên,Camera An Ninh Kiên Giang,5.0,một năm trước,"Bún đậu sạch sẽ, ăn ngon",google_maps_reviews_20260514_020235.csv,bún đậu sạch sẽ ăn ngon,6,2,0,2,0
Bún đậu Cô Liên,Paul Thuong,5.0,4 năm trước,Ngon và đông đúc vào buổi tối. Nhưng giá hơi cao vào dịp Tết,google_maps_reviews_20260514_020235.csv,ngon và đông đúc vào buổi tối nhưng giá hơi cao vào dịp tết,14,2,0,3,1
Bún đậu Cô Liên,Mo Mo,5.0,một năm trước,Bé đầu đỏ phục vụ tốt niềm nở với khách,google_maps_reviews_20260514_020235.csv,bé đầu đỏ phục vụ tốt niềm nở với khách,10,0,2,0,0
Bún bò Nam Việt,Giang Tran,5.0,3 năm trước,"Ngon tuyệt, tôi rất thích!",google_maps_reviews_20260514_020235.csv,ngon tuyệt tôi rất thích,5,2,0,0,0
Bún bò Nam Việt,Mr Luthur,5.0,2 năm trước,"Đồ ăn ngon, sạch sẽ.",google_maps_reviews_20260514_020235.csv,đồ ăn ngon sạch sẽ,5,2,0,2,0
Bún bò Nam Việt,Nguyên Thành,5.0,3 năm trước,Quán có bạn phục vụ dễ thương,google_maps_reviews_20260514_020235.csv,quán có bạn phục vụ dễ thương,7,0,2,0,0
Bún bò Nam Việt,Nguyễn Công,5.0,2 năm trước,"Ngon, vị đậm đà
Thái độ tốt",google_maps_reviews_20260514_020235.csv,ngon vị đậm đà thái độ tốt,7,2,2,0,0
