place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cơm Gà Nha Trang - 2 Chị Em,Hoàng Hoài An,1.0,10 tháng trước,"Mình ăn bên quán lần đầu thấy ok nên đặt tiếp lần sau, nhưng ăn khi lần 3 đến quán thì rất thất vọng về cách nhân viên phục vụ.
Trong đó 1 bạn nam order bàn mình với thái độ vô cùng không tôn trọng chúng mình …",google_maps_reviews_20260516_102712.csv,mình ăn bên quán lần đầu thấy ok nên đặt tiếp lần sau nhưng ăn khi lần đến quán thì rất thất vọng về cách nhân viên phục vụ trong đó bạn nam order bàn mình với thái độ vô cùng không tôn trọng chúng mình,46,2,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,Zoey Zoey,1.0,8 tháng trước,"1 sao và sẽ cân nhắc ko quay lại.

Lần đầu tiên ăn, ko biết có ngon ko nhưng thái độ nhân viên phục vụ đứng ghi …",google_maps_reviews_20260516_102712.csv,sao và sẽ cân nhắc ko quay lại lần đầu tiên ăn ko biết có ngon ko nhưng thái độ nhân viên phục vụ đứng ghi,26,0,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,Đang Lực Lại,1.0,5 tháng trước,"Hôm nay ngày 22/11 mình vào ăn kêu 1 phần ga ta xé, quán kêu là gà ta nhưng mình ăn rất bở mình chắc chắn là gà công nghiệp. Mọi người nhìn hình cũng biết ko cần thử",google_maps_reviews_20260516_102712.csv,hôm nay ngày mình vào ăn kêu phần ga ta xé quán kêu là gà ta nhưng mình ăn rất bở mình chắc chắn là gà công nghiệp mọi người nhìn hình cũng biết ko cần thử,37,1,0,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Hương Nhi,1.0,10 tháng trước,"Nhân viên thái độ rất tệ, bỏ tiền ra ăn phần cơm cũng k có rẻ mà nhận lại thì toàn là cái gì không",google_maps_reviews_20260517_131018.csv,nhân viên thái độ rất tệ bỏ tiền ra ăn phần cơm cũng k có rẻ mà nhận lại thì toàn là cái gì không,25,1,1,0,1
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Phú Lê,1.0,2 năm trước,"Cơm để lâu có mùi mốc, rất khó ăn",google_maps_reviews_20260517_131018.csv,cơm để lâu có mùi mốc rất khó ăn,9,1,0,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,cong ngu bui,1.0,một năm trước,Quán gì nhân viên oder chậm đứng chờ cả buổi mấy đứa thiếu ý thức đến sau chen vào thì làm cơm mình chở cả buổi hay ăn quán này nhưng sẽ ko ghé nữa,google_maps_reviews_20260517_131018.csv,quán gì nhân viên oder chậm đứng chờ cả buổi mấy đứa thiếu ý thức đến sau chen vào thì làm cơm mình chở cả buổi hay ăn quán này nhưng sẽ ko ghé nữa,35,0,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,Phan Anh,1.0,2 năm trước,"Dĩa cơm 42k cơm ăn k no, thua cơm phần 25-30k. Dĩa như hình là gỏi gà 45k thì hành tây nhiều hơn gà :))), thịt thì lèo tèo bỏ kèm xương, cánh ko ăn dc. Ăn chả ra giống gì. 1 đi không trở lại 👋👋 …",google_maps_reviews_20260516_102712.csv,dĩa cơm k cơm ăn k no thua cơm phần k dĩa như hình là gỏi gà k thì hành tây nhiều hơn gà thịt thì lèo tèo bỏ kèm xương cánh ko ăn dc ăn chả ra giống gì đi không trở lại,44,1,0,0,1
Cơm Gà Nha Trang - 2 Chị Em,Minh's Corner,1.0,3 năm trước,Mình thực sự rất dễ tính nhưng nhà hàng nên xem lại cung cách phục vụ và xem xét lại thái độ phục vụ của nhân viên. …,google_maps_reviews_20260516_102712.csv,mình thực sự rất dễ tính nhưng nhà hàng nên xem lại cung cách phục vụ và xem xét lại thái độ phục vụ của nhân viên,27,0,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,Vinh Dat,1.0,3 năm trước,"Cơm ngon, nhân viên phục vụ tệ, thu ngân không tích điểm cho khách còn thái độ, bảo vệ thì làm biếng ngồi 1 chỗ không dắt xe cho khách, nếu không chấn chỉnh lại nhân viên thì còn mất khách hàng dài dài",google_maps_reviews_20260516_102712.csv,cơm ngon nhân viên phục vụ tệ thu ngân không tích điểm cho khách còn thái độ bảo vệ thì làm biếng ngồi chỗ không dắt xe cho khách nếu không chấn chỉnh lại nhân viên thì còn mất khách hàng dài dài,43,2,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,HUYBANG NGUYEN,1.0,6 năm trước,"QUÁ TỆ!!!
1. Phục vụ thì không vui vẻ, chậm chạp. Gọi 2 món, đem ra 1 món xong tụm lại nói chuyện. Mình hỏi món còn lại có chưa thì mới sực nhớ mà làm. …",google_maps_reviews_20260516_102712.csv,quá tệ phục vụ thì không vui vẻ chậm chạp gọi món đem ra món xong tụm lại nói chuyện mình hỏi món còn lại có chưa thì mới sực nhớ mà làm,33,0,1,0,0
Cơm tấm Hậu Giang,Nhật Phạm Nguyễn,1.0,4 tháng trước,đồ ăn ngon. lần nào dặn ko hành ko đậu phọng cũng quên. 10 lần hết 10 😀. thái độ -100000 …,google_maps_reviews_20260517_131018.csv,đồ ăn ngon lần nào dặn ko hành ko đậu phọng cũng quên lần hết thái độ,17,2,1,0,0
Cơm tấm Nhị,Sơn Trần Thanh,1.0,8 tháng trước,"Nhân viên nói chuyện thiếu lịch sự, có bàn cho khách ngồi ăn phía bên 24 Coffee & Tea, khi khách vào ngồi không có ai nói phải kêu nước bên 24 Coffee & Tea trước nhưng khi khách đang ăn thì có nhân viên quán cơm ra nhắc với thái độ thiếu …",google_maps_reviews_20260517_131018.csv,nhân viên nói chuyện thiếu lịch sự có bàn cho khách ngồi ăn phía bên coffee tea khi khách vào ngồi không có ai nói phải kêu nước bên coffee tea trước nhưng khi khách đang ăn thì có nhân viên quán cơm ra nhắc với thái độ thiếu,49,0,1,0,0
Cơm tấm Nhị,Dũng Nguyễn,1.0,8 tháng trước,ăn cũng được nhưng thái độ phục vụ quá tệ đi đôi co với khách hàng,google_maps_reviews_20260517_131018.csv,ăn cũng được nhưng thái độ phục vụ quá tệ đi đôi co với khách hàng,16,3,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Tấn Phát Nguyễn,1.0,4 tháng trước,"Không gian quán quá tệ. Chất lượng đồ ăn tệ nhất trong các chi nhánh mình từng ăn. Cơm, canh, thịt đều nguội lạnh. Nhân viên thanh toán thì không đưa hóa đơn, phải đợi nhắc mới đưa bill. Trải nghiệm quá tệ và không bao giờ trở lại",google_maps_reviews_20260517_131018.csv,không gian quán quá tệ chất lượng đồ ăn tệ nhất trong các chi nhánh mình từng ăn cơm canh thịt đều nguội lạnh nhân viên thanh toán thì không đưa hóa đơn phải đợi nhắc mới đưa bill trải nghiệm quá tệ và không bao giờ trở lại,49,1,1,1,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Bùi Vĩ Quốc (Bùi Vĩ Quốc),1.0,11 tháng trước,"Đồ ăn ổn, phục vụ chậm.
Bàn mình phải đợi gần 1 tiếng sau khi order mới có đồ ăn.",google_maps_reviews_20260517_131018.csv,đồ ăn ổn phục vụ chậm bàn mình phải đợi gần tiếng sau khi order mới có đồ ăn,19,2,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Dang Loc,1.0,3 tháng trước,"Quán hết cơm, nhân viên bảo chờ 10 phút. Xong chờ 20 phút vẫn chưa có cơm.",google_maps_reviews_20260517_131018.csv,quán hết cơm nhân viên bảo chờ phút xong chờ phút vẫn chưa có cơm,15,0,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Quốc Thái Ngô,1.0,8 tháng trước,"Cơm dở tệ thái độ k chu đáo, cơ sỏ vật chất thiếu, k sạch sẽ, khách đg ăn thì tính tiền có thái độ đuổi khách, nói giá k rõ ràng",google_maps_reviews_20260517_131018.csv,cơm dở tệ thái độ k chu đáo cơ sỏ vật chất thiếu k sạch sẽ khách đg ăn thì tính tiền có thái độ đuổi khách nói giá k rõ ràng,32,1,1,1,1
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Tú Ân Lê,1.0,một năm trước,Con nhỏ quản lý này nó bấm bill cho khách xong. Chính tay nó lấy bill khách chen lên bill của shipper. Quán này nó lại mất dạy. Ưu tiên khách của nó hơn,google_maps_reviews_20260517_131018.csv,con nhỏ quản lý này nó bấm bill cho khách xong chính tay nó lấy bill khách chen lên bill của shipper quán này nó lại mất dạy ưu tiên khách của nó hơn,34,0,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,khánh kuppi,1.0,9 tháng trước,"Thịt nướng đen, cơm cũng nổi tiếng mà chất lượng quá thất vọng. Đề nghị quán xem lại cách nhân viên nướng sườn.",google_maps_reviews_20260517_131018.csv,thịt nướng đen cơm cũng nổi tiếng mà chất lượng quá thất vọng đề nghị quán xem lại cách nhân viên nướng sườn,23,1,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Phong Vo,1.0,2 năm trước,"Lần thứ 2 mua ở chi nhánh này. Chuẩn bị quá chậm vì chưa có cơm. Sáng 7h5 mình đến, 7h25 mới có. Quá tệ.",google_maps_reviews_20260517_131018.csv,lần thứ mua ở chi nhánh này chuẩn bị quá chậm vì chưa có cơm sáng h mình đến h mới có quá tệ,24,0,1,0,0
Cơm tấm Phúc Lộc Thọ - An Dương Vương,Ty Tử Thỏ,1.0,2 tháng trước,"Vệ sinh chưa tốt, văn hoá bán hàng rất tệ",google_maps_reviews_20260517_131018.csv,vệ sinh chưa tốt văn hoá bán hàng rất tệ,10,0,1,1,0
Cơm Gà Nha Trang - 2 Chị Em,T.Rjn. k,1.0,một tháng trước,"Dịch vụ tệ, ăn ko theo như cầu khách,",google_maps_reviews_20260516_102712.csv,dịch vụ tệ ăn ko theo như cầu khách,9,1,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,tuan le thanh,1.0,5 năm trước,Quán co8 shiper ko ra gì,google_maps_reviews_20260516_102712.csv,quán co shiper ko ra gì,6,0,1,0,0
Cơm Gà Nha Trang - 2 Chị Em,Evetran Miss,1.0,3 năm trước,"Bán gà thúi , giá còn mắc",google_maps_reviews_20260516_102712.csv,bán gà thúi giá còn mắc,6,1,0,0,1
Cơm Gà Nha Trang - 2 Chị Em,Amy Lee,1.0,một năm trước,Gà bên trong xương đen thui thấy ghê,google_maps_reviews_20260516_102712.csv,gà bên trong xương đen thui thấy ghê,8,1,0,0,0
